original_index,positive_sentences,integrated_sentences,doi
31/156,Photoluminescence (PL) spectra were recorded using a confocal microscope with a 532 nm excitation laser.,Optical properties of the pillars are shown by the fluorescence and Raman scattering data in Figure 3. Photoluminescence (PL) spectra were recorded using a confocal microscope with a 532 nm excitation laser.,95/10.1038/srep05022
43/156,The potential of EBIE exceeds that of traditional etching tech- niques for wide bandgap semiconductors.,"The mask-less patterning approach is particularly attractive for generation of high resolution microfluidic channels in microdiamond crystals, in close proximity to optical emitters24,25. The potential of EBIE exceeds that of traditional etching tech- niques for wide bandgap semiconductors.",95/10.1038/srep05022
104/156,"Andrei, F. et al. Quantum photonic devices in single-crystal diamond.","7. Childress, L. & Hanson, R. Diamond NV centers for quantum computing and quantum networks. MRS Bull. 38, 134–138 (2013). 8. Andrei, F. et al. Quantum photonic devices in single-crystal diamond.",95/10.1038/srep05022
129/156,"Magyar, A. et al. Fabrication of Thin, Luminescent, Single-crystal Diamond Membranes. Appl. Phys. Lett. 99, 081913 (2011). 23.","Scanning 19, 1–14 (1997). 22. Magyar, A. et al. Fabrication of Thin, Luminescent, Single-crystal Diamond Membranes. Appl. Phys. Lett. 99, 081913 (2011). 23.",95/10.1038/srep05022
2/365,"Here, we demonstrate the ultrafast generation of a metal at the (10-10) surface of ZnO upon photoexcitation.","Optical generation of such metallic surfaces on ultrafast timescales would be appealing for high-speed electronics. Here, we demonstrate the ultrafast generation of a metal at the (10-10) surface of ZnO upon photoexcitation.",11/10.1038/s41467-021-21203-6
3/365,"Compared to hitherto known ultrafast photoinduced semiconductor-to-metal transitions that occur in the bulk of inorganic semiconductors, the metallization of the ZnO surface is launched by 3–4 orders of magnitude lower photon ﬂuxes.","Here, we demonstrate the ultrafast generation of a metal at the (10-10) surface of ZnO upon photoexcitation. Compared to hitherto known ultrafast photoinduced semiconductor-to-metal transitions that occur in the bulk of inorganic semiconductors, the metallization of the ZnO surface is launched by 3–4 orders of magnitude lower photon ﬂuxes.",11/10.1038/s41467-021-21203-6
4/365,"Using time- and angle-resolved photoelectron spectroscopy, we show that the phase transition is caused by photoinduced downward surface band bending due to photodepletion of donor-type deep surface defects.","Compared to hitherto known ultrafast photoinduced semiconductor-to-metal transitions that occur in the bulk of inorganic semiconductors, the metallization of the ZnO surface is launched by 3–4 orders of magnitude lower photon ﬂuxes. Using time- and angle-resolved photoelectron spectroscopy, we show that the phase transition is caused by photoinduced downward surface band bending due to photodepletion of donor-type deep surface defects.",11/10.1038/s41467-021-21203-6
14/365,"The positively charged impurity sites modify the surface potential, causing downward surface band bending (BB) of the conduction and valence band (CB and VB, respectively).","In the case of oxide surfaces, 2DEG formation is often caused by surface doping with shallow donor defects, such as oxygen vacancies3,4 or adsorbates as, for instance, hydrogen5,6. The positively charged impurity sites modify the surface potential, causing downward surface band bending (BB) of the conduction and valence band (CB and VB, respectively).",11/10.1038/s41467-021-21203-6
22/365,"In this case, the material may exhibit metal-like optical properties and conductivities; however, without a change of the equili- brium band structure, there is no density of states around the equilibrium Fermi level EF and no true SMT has occurred.","This SMT is closely related to the above- described Mott-Anderson transition12. In this case, the material may exhibit metal-like optical properties and conductivities; however, without a change of the equili- brium band structure, there is no density of states around the equilibrium Fermi level EF and no true SMT has occurred.",11/10.1038/s41467-021-21203-6
23/365,(2) A real SMT can be achieved by photoinduced changes to the electronic band structure for instance due to strong carrier- lattice or carrier–carrier interactions that change the screen- ing of the Coulomb interaction13–15.,"In this case, the material may exhibit metal-like optical properties and conductivities; however, without a change of the equili- brium band structure, there is no density of states around the equilibrium Fermi level EF and no true SMT has occurred. (2) A real SMT can be achieved by photoinduced changes to the electronic band structure for instance due to strong carrier- lattice or carrier–carrier interactions that change the screen- ing of the Coulomb interaction13–15.",11/10.1038/s41467-021-21203-6
26/365,"(3) Analogous to chemical doping, the band structure can also be optically manipulated by photodoping21–23.","Moreover, due to the high energy uptake, the SMT usually becomes thermally stabilized, and the recovery of the equilibrium phase is limited by thermal dissipation processes of nanosecond duration20. (3) Analogous to chemical doping, the band structure can also be optically manipulated by photodoping21–23.",11/10.1038/s41467-021-21203-6
32/365,a Angle-integrated photoelectron (PE) spectra recorded with hνprobe = 6.3 eV with the pump laser pulse hνpump = 3.43 eV off or at negative pump-probe delays Δt.,"Photoinduced metallization by defect excitons was, so far, only observed on very long timescales in the bulk of semiconductors25, Fig. 1 Time-resolved photoelectron spectroscopy of the ZnO(10–10) surface upon resonant excitation. a Angle-integrated photoelectron (PE) spectra recorded with hνprobe = 6.3 eV with the pump laser pulse hνpump = 3.43 eV off or at negative pump-probe delays Δt.",11/10.1038/s41467-021-21203-6
47/365,f Angle-resolved PE intensity averaged from 4 to 8 ps showing a dispersive free electron-like band.,Error bars represent standard deviations. f Angle-resolved PE intensity averaged from 4 to 8 ps showing a dispersive free electron-like band.,11/10.1038/s41467-021-21203-6
49/365,"This leads to persistent photoconductivity, as observed in various semiconductors25,26.","ARTICLE NATURE COMMUNICATIONS | https://doi.org/10.1038/s41467-021-21203-6 2 NATURE COMMUNICATIONS |   (2021) 12:978 | https://doi.org/10.1038/s41467-021-21203-6 | www.nature.com/naturecommunicationsexploiting the effect that the photodoping can be metastable. This leads to persistent photoconductivity, as observed in various semiconductors25,26.",11/10.1038/s41467-021-21203-6
50/365,"Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.","This leads to persistent photoconductivity, as observed in various semiconductors25,26. Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.",11/10.1038/s41467-021-21203-6
51/365,"For ZnO, a photoinduced, ultrafast control of the conduction properties would be especially appealing, as any application would beneﬁt from the ease of nanostructuring and transparency to visible light of this material29,30.","Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28. For ZnO, a photoinduced, ultrafast control of the conduction properties would be especially appealing, as any application would beneﬁt from the ease of nanostructuring and transparency to visible light of this material29,30.",11/10.1038/s41467-021-21203-6
54/365,"In this article, we unveil an ultrafast photoinduced SMT con- ﬁned to the surface of ZnO using very low excitation ﬂuences with sub-ns decay and feasible up to at least 256 K. This dramatic effect is enabled by photodoping of the surface: depopulation of deeply bound in-gap (defect) states induces transient local downward BB and populates the CB with electrons.","Such phototransistors could then be used for the control of ultrafast currents in information technology or optoelectronic devices, such as light emitters in the teraherz regime31. In this article, we unveil an ultrafast photoinduced SMT con- ﬁned to the surface of ZnO using very low excitation ﬂuences with sub-ns decay and feasible up to at least 256 K. This dramatic effect is enabled by photodoping of the surface: depopulation of deeply bound in-gap (defect) states induces transient local downward BB and populates the CB with electrons.",11/10.1038/s41467-021-21203-6
60/365,"Remarkably, the ultrafast SMT does not require photoinduced changes to the band structure beyond surface BB; a sufﬁciently large number of deep donor levels should enable similar effects at the surfaces of many semiconductors.","Moreover, the effective mass evolves as a function of laser ﬂuence with a critical form as expected for the Mott SMT between shallow donor dopants. Remarkably, the ultrafast SMT does not require photoinduced changes to the band structure beyond surface BB; a sufﬁciently large number of deep donor levels should enable similar effects at the surfaces of many semiconductors.",11/10.1038/s41467-021-21203-6
65/365,"Before discussing the ultrafast metallization dynamics, it is important to ascertain the semiconducting initial state.","We apply this to a ZnO sample of (10–10) orientation cleaned in ultrahigh vacuum (cf. Methods). Before discussing the ultrafast metallization dynamics, it is important to ascertain the semiconducting initial state.",11/10.1038/s41467-021-21203-6
68/365,"32, identify the VB maximum at −3.2 eV with respect to EF.","Photoelectron spectra from the VB, similar to those reported in ref. 32, identify the VB maximum at −3.2 eV with respect to EF.",11/10.1038/s41467-021-21203-6
71/365,"This energetic region is interesting, because the electronic structure around EF deﬁnes the conduction properties.","In order to address the energetic region around EF, we use probe laser pulses with hν = 6.3 eV (energy level diagram in Fig. 1c). This energetic region is interesting, because the electronic structure around EF deﬁnes the conduction properties.",11/10.1038/s41467-021-21203-6
72/365,"For an undoped semiconductor no states in the forbidden gap are expected, while doping with shallow donors below the Mott density induces localized and hence dispersionless states just below EF6,34.","This energetic region is interesting, because the electronic structure around EF deﬁnes the conduction properties. For an undoped semiconductor no states in the forbidden gap are expected, while doping with shallow donors below the Mott density induces localized and hence dispersionless states just below EF6,34.",11/10.1038/s41467-021-21203-6
81/365,In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).,"We will demonstrate in the following that photoinduced enhancement of the defect exciton and, thus, shallow donor density can lead to metallization of the ZnO surface exclusively on femto- to picosecond timescales after optical excitation. The ultrafast PIPT. In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).",11/10.1038/s41467-021-21203-6
82/365,"With this pump photon energy, it is possible to drive optical transitions across the gap as well as transitions from occupied in-gap states to the CB.","In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV). With this pump photon energy, it is possible to drive optical transitions across the gap as well as transitions from occupied in-gap states to the CB.",11/10.1038/s41467-021-21203-6
87/365,"It exhibits a broad feature of few 100 meV width, which is cut by EF and shows a curvature, to the eye most apparent at low energies.","The angular distribution of the photoelectron intensity, averaged from 4–8 ps, is shown in Fig. 1f. It exhibits a broad feature of few 100 meV width, which is cut by EF and shows a curvature, to the eye most apparent at low energies.",11/10.1038/s41467-021-21203-6
89/365,"The peak positions describe a parabola with meff = 1.2(1) me, i.e., the band nearly exhibits the free electron mass me.","We can extract the curvature by ﬁtting the data with a Gaussian peak multiplied by a Fermi- Dirac distribution (other methods give the same result, see Sup- plementary Fig. 1). The peak positions describe a parabola with meff = 1.2(1) me, i.e., the band nearly exhibits the free electron mass me.",11/10.1038/s41467-021-21203-6
90/365,"Thus, at small positive delays, ZnO shows all deﬁning characteristics of a metal: a dispersive band, cut by the equili- brium EF, indicative of a SMT.","The peak positions describe a parabola with meff = 1.2(1) me, i.e., the band nearly exhibits the free electron mass me. Thus, at small positive delays, ZnO shows all deﬁning characteristics of a metal: a dispersive band, cut by the equili- brium EF, indicative of a SMT.",11/10.1038/s41467-021-21203-6
123/365,"This means that the SMT goes beyond a Mott transition between free excitons without changes to the equilibrium electronic band structure: The exciton binding energy in ZnO is 60 meV, which is not enough to create a state at the Fermi level, as the equilibrium EF is located 200 meV below the bulk CB.","A crucial aspect of the photoinduced metal phase is that the quasi-EF in the metallic band equals the equilibrium EF for all excitation densities (cf. Fig. 1f and Supplementary Fig. 2). This means that the SMT goes beyond a Mott transition between free excitons without changes to the equilibrium electronic band structure: The exciton binding energy in ZnO is 60 meV, which is not enough to create a state at the Fermi level, as the equilibrium EF is located 200 meV below the bulk CB.",11/10.1038/s41467-021-21203-6
126/365,Photoexcitation must therefore change the equilibrium band structure.,"Likewise, above the Mott density, the free electron-like population in the CB would be 200 meV above EF. Photoexcitation must therefore change the equilibrium band structure.",11/10.1038/s41467-021-21203-6
127/365,"This could be reached, for instance, via band gap renormalization (BGR) due to carrier–carrier screening10.","Photoexcitation must therefore change the equilibrium band structure. This could be reached, for instance, via band gap renormalization (BGR) due to carrier–carrier screening10.",11/10.1038/s41467-021-21203-6
128/365,"BGR would shift the CB downward, and at the same time the VB would move upward45.","This could be reached, for instance, via band gap renormalization (BGR) due to carrier–carrier screening10. BGR would shift the CB downward, and at the same time the VB would move upward45.",11/10.1038/s41467-021-21203-6
131/365,"Such local downward BB can reach several hundred meV below the Mott limit, as shown for ZnO doped with hydrogen6.","This modiﬁcation of the surface potential leads to local downward BB toward the surface, in analogy to chemical doping of semiconductor surfaces. Such local downward BB can reach several hundred meV below the Mott limit, as shown for ZnO doped with hydrogen6.",11/10.1038/s41467-021-21203-6
134/365,A probe photon energy of hνprobe = 4.25 eV gives access to the VB in a two-photon photoemission process (see the inset in Fig. 3a).,"In order to distinguish the BGR and the surface photodoping scenario, we determine the energetic position of the VB upon photoexcitation. A probe photon energy of hνprobe = 4.25 eV gives access to the VB in a two-photon photoemission process (see the inset in Fig. 3a).",11/10.1038/s41467-021-21203-6
143/365,b Fluence-dependent evolution of the band curvature.,Gray area: Instrument response function. b Fluence-dependent evolution of the band curvature.,11/10.1038/s41467-021-21203-6
147/365,"Clearly, the VB is transiently shifted to lower energies.","ARTICLE NATURE COMMUNICATIONS | https://doi.org/10.1038/s41467-021-21203-6 4 NATURE COMMUNICATIONS |   (2021) 12:978 | https://doi.org/10.1038/s41467-021-21203-6 | www.nature.com/naturecommunicationsnegative delays (black) to one at a positive pump-probe delay of few ps (red). Clearly, the VB is transiently shifted to lower energies.",11/10.1038/s41467-021-21203-6
156/365,"Beyond monitoring band positions, trARPES offers another direct way of probing that the surface is indeed positively charged after photoexcitation: As shown previously for GaAs47, a change of the surface charge leads to a short-ranged electrostatic ﬁeld that extends into the near-surface vacuum region.","Still, the observed VB position is a qualitative marker of downward BB due to positive surface charging. Beyond monitoring band positions, trARPES offers another direct way of probing that the surface is indeed positively charged after photoexcitation: As shown previously for GaAs47, a change of the surface charge leads to a short-ranged electrostatic ﬁeld that extends into the near-surface vacuum region.",11/10.1038/s41467-021-21203-6
167/365,"Thereby, the pump laser pulse populates the CB with electrons and creates localized positive charges at the surface that induce downward BB (Fig. 3c).","We conclude that the surface is photodoped by the photoexcitation of deep defects. Thereby, the pump laser pulse populates the CB with electrons and creates localized positive charges at the surface that induce downward BB (Fig. 3c).",11/10.1038/s41467-021-21203-6
168/365,"At low pump laser ﬂuence, surface-conﬁned defect excitons are formed and the downward band bending is local.","Thereby, the pump laser pulse populates the CB with electrons and creates localized positive charges at the surface that induce downward BB (Fig. 3c). At low pump laser ﬂuence, surface-conﬁned defect excitons are formed and the downward band bending is local.",11/10.1038/s41467-021-21203-6
172/365,The question about the energetic position and chemical nature of the unexcited deep defect states in the ZnO band gap remains.,Energetic position and chemical origin of the deep defect levels. The question about the energetic position and chemical nature of the unexcited deep defect states in the ZnO band gap remains.,11/10.1038/s41467-021-21203-6
174/365,Photoexcitation will charge the surface positively and lead to the SMT only if the pump photon energy is sufﬁcient to excite electrons from deep donor levels to normally unoccupied states.,We address the former by varying the pump photon energy. Photoexcitation will charge the surface positively and lead to the SMT only if the pump photon energy is sufﬁcient to excite electrons from deep donor levels to normally unoccupied states.,11/10.1038/s41467-021-21203-6
175/365,By tuning the pump photon energy below the fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,Photoexcitation will charge the surface positively and lead to the SMT only if the pump photon energy is sufﬁcient to excite electrons from deep donor levels to normally unoccupied states. By tuning the pump photon energy below the fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,11/10.1038/s41467-021-21203-6
177/365,Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV).,"As before, the energetic position of the VB in the time domain unveils whether the surface is charged positively by photoexcitation. Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV).",11/10.1038/s41467-021-21203-6
178/365,"This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV).","Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV). This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV).",11/10.1038/s41467-021-21203-6
179/365,"Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states.","This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV). Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states.",11/10.1038/s41467-021-21203-6
180/365,"This shows that the in-gap states responsible for the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.","Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states. This shows that the in-gap states responsible for the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.",11/10.1038/s41467-021-21203-6
181/365,"Note that, likely due to the close proximity to the high density of states of the VB maximum, no separate peak due to Fig. 3 Downward shift of the VB upon resonant and below band gap excitation.","This shows that the in-gap states responsible for the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum. Note that, likely due to the close proximity to the high density of states of the VB maximum, no separate peak due to Fig. 3 Downward shift of the VB upon resonant and below band gap excitation.",11/10.1038/s41467-021-21203-6
183/365,The pump photon energy is 3.43 eV at a ﬂuence of 27 μJ/cm2.,"a PE intensity from the VB in false colors as a function of pump- probe delay probed with hνprobe = 4.25 eV. This photon energy is below the work function of the sample (Φ = 4.4 eV) and the VB is accessed by two- photon photoemission, see the energy sketch in the inset. The pump photon energy is 3.43 eV at a ﬂuence of 27 μJ/cm2.",11/10.1038/s41467-021-21203-6
188/365,"c Energy level diagram with a sketch of downward surface BB along the surface normal z. d, e VB spectra at negative (black) and positive delays (red) for different pump photon energies below the fundamental gap.","Blue: Gaussian ﬁts to determine the peak maximum. c Energy level diagram with a sketch of downward surface BB along the surface normal z. d, e VB spectra at negative (black) and positive delays (red) for different pump photon energies below the fundamental gap.",11/10.1038/s41467-021-21203-6
190/365,The experimental spectra only exhibit a strongly broadened VB edge (Fig. 3b).,NATURE COMMUNICATIONS | https://doi.org/10.1038/s41467-021-21203-6 ARTICLE NATURE COMMUNICATIONS |   (2021) 12:978 | https://doi.org/10.1038/s41467-021-21203-6 | www.nature.com/naturecommunications 5the deep defects can be detected in the photoemission data. The experimental spectra only exhibit a strongly broadened VB edge (Fig. 3b).,11/10.1038/s41467-021-21203-6
192/365,"The only native defects in ZnO that have a low formation energy and form an occupied state deep in the band gap are lattice vacancies, i.e., oxygen or zinc vacancies28.","Defects could be produced at the ZnO surface due to the surface cleaning procedure, which involves annealing in ultrahigh vacuum (cf. methods). The only native defects in ZnO that have a low formation energy and form an occupied state deep in the band gap are lattice vacancies, i.e., oxygen or zinc vacancies28.",11/10.1038/s41467-021-21203-6
209/365,This delocalization (decreasing meff) occurs simultaneously with the band structure change on a timescale of electronic screening.,"Above the critical photo- excitation ﬂuence Fc = 13.6 μJ/cm2, a Mott transition occurs: The CB electrons, originally localized at the defect centers, delocalize and generate the surface metal phase. This delocalization (decreasing meff) occurs simultaneously with the band structure change on a timescale of electronic screening.",11/10.1038/s41467-021-21203-6
221/365,"The mechanism is simple and universal: Photodepletion of in-gap states (deep donors) causes photodoping of the surface, which leads to local downward BB and eventually a partially ﬁlled metallic band below EF.","In summary, we unveiled a photoinduced ultrafast SMT at the surface of ZnO with a very low threshold ﬂuence. The mechanism is simple and universal: Photodepletion of in-gap states (deep donors) causes photodoping of the surface, which leads to local downward BB and eventually a partially ﬁlled metallic band below EF.",11/10.1038/s41467-021-21203-6
230/365,Photoexcitation resonant to the ZnO band gap populates the CB and depopulates surface defect states leading to downward surface BB; above the threshold ﬂuence FC the electrons delocalize and form the metal phase (process 1).,Fig. 5 Scheme of the pump-induced processes. Photoexcitation resonant to the ZnO band gap populates the CB and depopulates surface defect states leading to downward surface BB; above the threshold ﬂuence FC the electrons delocalize and form the metal phase (process 1).,11/10.1038/s41467-021-21203-6
236/365,trARPES measurements.,The surface cleanliness is conﬁrmed by LEED and photoemission measurements of the work function. trARPES measurements.,11/10.1038/s41467-021-21203-6
237/365,"Photoemission measurements are performed in situ using a hemispherical electron energy analyzer (PHOIBOS 100, Specs GmbH).","trARPES measurements. Photoemission measurements are performed in situ using a hemispherical electron energy analyzer (PHOIBOS 100, Specs GmbH).",11/10.1038/s41467-021-21203-6
241/365,6.3 eV laser pulses are reached by frequency quadrupling of the 1.55 eV output of the internal OPA.,"Pump and probe laser pulses are generated from a regenerative ampliﬁer system running at 200 kHz and several optical parametric ampliﬁers (OPAs) working at 200 kHz (PHAROS, internal OPA, Orpheus-N-2H, Orpheus-N-3H by Light Conversion). 6.3 eV laser pulses are reached by frequency quadrupling of the 1.55 eV output of the internal OPA.",11/10.1038/s41467-021-21203-6
242/365,"Pump pulses with 3.2–3.4 eV and probe pulses with 4.25 eV are created in the Orpheus-N-2H and 3H, respectively.","6.3 eV laser pulses are reached by frequency quadrupling of the 1.55 eV output of the internal OPA. Pump pulses with 3.2–3.4 eV and probe pulses with 4.25 eV are created in the Orpheus-N-2H and 3H, respectively.",11/10.1038/s41467-021-21203-6
245/365,"The latter is determined from high-energy cuts in the ZnO pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of 115(17) fs (full width half maximum).","The ﬁt functions for extracting the time constants (Fig. 2a) consist of a double exponential rise and a single exponential decay convolved with a Gaussian peak representing the cross correlation of pump and probe laser pulses. The latter is determined from high-energy cuts in the ZnO pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of 115(17) fs (full width half maximum).",11/10.1038/s41467-021-21203-6
246/365,"In the case of using 4.25 eV as probe photon energy, the cross correlation is measured in situ by pump-probe photoemission from a tan- talum sheet yielding 71(1) fs (full width half maximum).","The latter is determined from high-energy cuts in the ZnO pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of 115(17) fs (full width half maximum). In the case of using 4.25 eV as probe photon energy, the cross correlation is measured in situ by pump-probe photoemission from a tan- talum sheet yielding 71(1) fs (full width half maximum).",11/10.1038/s41467-021-21203-6
268/365,"Chernikov, A., Ruppert, C., Hill, H. M., Rigosi, A. F. & Heinz, T. F. Population inversion and giant bandgap renormalization in atomically thin WS2 layers. Nat.","Nature 456, 624–627 (2008). 10. Chernikov, A., Ruppert, C., Hill, H. M., Rigosi, A. F. & Heinz, T. F. Population inversion and giant bandgap renormalization in atomically thin WS2 layers. Nat.",11/10.1038/s41467-021-21203-6
277/365,"Huang, L., Callan, J. P., Glezer, E. N. & Mazur, E. GaAs under intense ultrafast excitation: response of the dielectric function. Phys. Rev. Lett. 80, 1 (1998). 16.","Phys. 83, 471–541 (2011). 15. Huang, L., Callan, J. P., Glezer, E. N. & Mazur, E. GaAs under intense ultrafast excitation: response of the dielectric function. Phys. Rev. Lett. 80, 1 (1998). 16.",11/10.1038/s41467-021-21203-6
285/365,"Wen, H. et al. Structural and electronic recovery pathways of a photoexcited ultrathin VO2 ﬁlm. Phys.","Sci. 90, 464–502 (2015). 20. Wen, H. et al. Structural and electronic recovery pathways of a photoexcited ultrathin VO2 ﬁlm. Phys.",11/10.1038/s41467-021-21203-6
294/365,"Lany, S. & Zunger, A. Anion vacancies as a source of persistent photoconductivity in II-VI and chalcopyrite semiconductors. Phys.","25. Katsumoto, S., Komori, F., Sano, N. & Kobayashi, S. Fine tuning of metal- insulator transition in Al0.3Ga0.7As using persistent photoconductivity. J. Phys. Soc. Jpn. 56, 7 (1987). 26. Lany, S. & Zunger, A. Anion vacancies as a source of persistent photoconductivity in II-VI and chalcopyrite semiconductors. Phys.",11/10.1038/s41467-021-21203-6
301/365,"Huang, M. H. et al. Room-temperature ultraviolet nanowire nanolasers.","Klingshirn, C., Meyer, B., Waag, A., Hoffmann, A. & Geurts, J. Zinc Oxide— From Fundamental Properties Towards Novel Applications (Springer Series in Materials Science, 2010). 30. Huang, M. H. et al. Room-temperature ultraviolet nanowire nanolasers.",11/10.1038/s41467-021-21203-6
307/365,"Ozawa, K., Sawada, K., Shirotori, Y. & Edamoto, K. Angle-resolved photoelectron spectroscopy study of the anion-derived dangling-bond band on ZnO(10-10). Phys.","(PhD Thesis, Technische Universität Berlin, 2016). 33. Ozawa, K., Sawada, K., Shirotori, Y. & Edamoto, K. Angle-resolved photoelectron spectroscopy study of the anion-derived dangling-bond band on ZnO(10-10). Phys.",11/10.1038/s41467-021-21203-6
310/365,"Gierster, L. ZnO: Ultrafast photodoping - Ultrashort and metastable photoinduced metallization of the ZnO(10-10) surface.","Xu, H. C. et al. Direct observation of the bandwidth control Mott transition in the NiS2 -X Sex multiband system. Phys. Rev. Lett. 112, 087603 (2014). 35. Gierster, L. ZnO: Ultrafast photodoping - Ultrashort and metastable photoinduced metallization of the ZnO(10-10) surface.",11/10.1038/s41467-021-21203-6
324/365,"43. Yan, Q. et al. Band parameters and strain effects in ZnO and group-III nitrides. Semicond.","Rev. B 48, 15 (1993). 43. Yan, Q. et al. Band parameters and strain effects in ZnO and group-III nitrides. Semicond.",11/10.1038/s41467-021-21203-6
329/365,"Liu, F., Ziffer, M. E., Hansen, K. R., Wang, J. & Zhu, X. Direct determination of band-gap renormalization in the photoexcited monolayer MoS2. Phys. Rev. Lett. 122, 246803 (2019). 46.","NATURE COMMUNICATIONS | https://doi.org/10.1038/s41467-021-21203-6 ARTICLE NATURE COMMUNICATIONS |   (2021) 12:978 | https://doi.org/10.1038/s41467-021-21203-6 | www.nature.com/naturecommunications 745. Liu, F., Ziffer, M. E., Hansen, K. R., Wang, J. & Zhu, X. Direct determination of band-gap renormalization in the photoexcited monolayer MoS2. Phys. Rev. Lett. 122, 246803 (2019). 46.",11/10.1038/s41467-021-21203-6
347/365,"Penfold, T. J. et al. Revealing hole trapping in zinc oxide nanoparticles by time-resolved X-ray spectroscopy. Nat. Commun. 9, 478 (2018). 55.","Phys. 74, 144432 (2006). 54. Penfold, T. J. et al. Revealing hole trapping in zinc oxide nanoparticles by time-resolved X-ray spectroscopy. Nat. Commun. 9, 478 (2018). 55.",11/10.1038/s41467-021-21203-6
29/169,We self-consistently model the band- gaps within the bilayers in the presence of transverse electric ﬁelds [17].,"[16], without including the trigonal warping. We self-consistently model the band- gaps within the bilayers in the presence of transverse electric ﬁelds [17].",30/10.1103/PhysRevLett.127.117701
30/169,"A schematic bandstructure of the top and bottom bilayers at a given interlayer bias volt- age VIL = −(µTL −µBL)/e, and top (bottom) gate volt- age VTG (VBG) is shown in Fig. 1(b).","We self-consistently model the band- gaps within the bilayers in the presence of transverse electric ﬁelds [17]. A schematic bandstructure of the top and bottom bilayers at a given interlayer bias volt- age VIL = −(µTL −µBL)/e, and top (bottom) gate volt- age VTG (VBG) is shown in Fig. 1(b).",30/10.1103/PhysRevLett.127.117701
31/169,"The electrostatic potentials of the top (φTL) and bottom (φBL) bilayers, which control the relative alignment of the energy bands are calculated using a capacitive model [14] (Table I).","A schematic bandstructure of the top and bottom bilayers at a given interlayer bias volt- age VIL = −(µTL −µBL)/e, and top (bottom) gate volt- age VTG (VBG) is shown in Fig. 1(b). The electrostatic potentials of the top (φTL) and bottom (φBL) bilayers, which control the relative alignment of the energy bands are calculated using a capacitive model [14] (Table I).",30/10.1103/PhysRevLett.127.117701
34/169,The bilayers’ bands and chemical po- tentials at six representative points labelled (i)-(vi) are shown in Fig. 1 (d).,"The data reveal a set of resonances, marked by gIL maxima, which form nearly linear contours in the VIL-VTG plane. The bilayers’ bands and chemical po- tentials at six representative points labelled (i)-(vi) are shown in Fig. 1 (d).",30/10.1103/PhysRevLett.127.117701
