ai,Yes
human,"Use only data present in the text. If data is not present in the text, type ""None"". Summarize the values of **band gap** in the following text in a form of a table consisting of: Material, Value, Unit. Ensure that the ""Value"" and ""Unit"" are separated into different columns.

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,"|Material| Value| Unit|
|---|---|---|
|Silicene (without vdW)| 0| meV|
|Silicene (with vdW, without SOC)| 11| meV|
|Silicene (with vdW, with SOC)| 10| meV|"
tab,"Silicene (without vdW),0,meV"
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is Silicene (without vdW) the first material for which the value of **band gap** is given in the following text? Make sure it is a real material.

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,No
tab,"Silicene (with vdW, without SOC),11,meV"
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is Silicene (with vdW, without SOC) the second material for which the value of **band gap** is given in the following text? Make sure it is a real material.

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,Yes
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is 11 the value of the **band gap** for the second material in the following text?

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,No
tab,"Silicene (with vdW, with SOC),10,meV"
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is Silicene (with vdW, with SOC) the third material for which the value of **band gap** is given in the following text? Make sure it is a real material.

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,Yes
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is 10 the value of the **band gap** for the third material in the following text?

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,Yes
human,"There is a possibility that the data you extracted is incorrect. Answer ""Yes"" or ""No"" only. Be very strict. Is meV the unit of the third value of **band gap** in the following text?

The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC."
ai,Yes
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

For example, for metal-oxide-semiconductor ﬁeld-effect transistors, a sizeable band gap is required for a good on-off ratio and low power dissipation [37]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

If SOC is included, both split bands show energy gaps, where the splitting at the K point is of similar magnitude as seen in the top part of ﬁgure 4."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The larger band gap reﬂects the relevance of the vdW interaction in the hybrid system, in contrast to freestanding silicene, while SOC splits the bands near the New J. Phys. 16 (2014) 065001 S Sattar et al 5 Figure 4."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The band structure and DOS of the ArSi system."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Top: without vdW interaction ( = E 2 g meV without SOC and no band gap with SOC)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Bottom: including vdW interaction ( = E 11 g meV without SOC and = E 10 g meV with SOC).Fermi level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

B. Kernel models To benchmark the performances of librascal in the context of the GAP framework typically used to build potentials with SOAP, we have implemented the same regression scheme used in QUIP to build a MLIP based on the SOAP power spectrum representa- tion."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

We also report the “Δ” measure introduced in Ref. 77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

We also report the “Δ” measure introduced in Ref. 77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

We also report the “Δ” measure introduced in Ref. 77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

We also report the “Δ” measure introduced in Ref. 77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We show that nT is associated with the Fermi level and the dispersion relation of the semimetal, providing a new way to reveal information on the electronic band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We further validate the extended Kohler’s rule and demonstrate its generality in a semiconductor, InSb, where the temperature-dependent carrier density can be reliably determined both theoretically and experimentally."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We show that nT is associated with the Fermi level and the dispersion relation, thereby revealing information on the electronic band struc- ture."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We also demonstrate the general- ity of our extended Kohler’s rule in an undoped narrow-gap semiconductor, indium antimonide (InSb)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the normal state of a cuprate superconductor, the temperature-induced change in the carrier density can be attributed to the existence of a pseudogap or Mott-Wannier excitons of weakly bound electrons and holes [41]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As revealed by band structure calculations and angle- resolved photoemission spectroscopy (ARPES) experi- ments [43–46], TaP has a total of 12 pairs of Weyl nodes."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The band structure is illustrated in Fig. 3, with the relative locations of W1 and W2 with respect to the Fermi level, EF."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The above discussion indicates that the relative position of the Fermi level to the bottom of the conduction band and the top of the valence band, i.e., the density of electrons and holes at T ¼ 0 K, affects the temperature dependence of nT. As presented in Fig. S5(b) [47], the temperature-induced change in nT mostly comes from the electron band."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In our TaP samples with EF ≈50 meV to the bottom of the conduction band, nT nearly doubles when the temperature is increased from T ¼ 2 to 300 K. However, it becomes challenging to experimentally resolve the change in nT in the same temperature range when the Fermi level is increased to 200 meV."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Underdoped YBa2Cu3O7−δ [50,51] are indeed two- band materials."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

On the other hand, the optimal-doped YBa2Cu3O7−δ (with Tc ¼ 90 K) which also shows the scaling behavior akin to Eq. (3) is believed to be single- band system with an anisotropic Fermi surface [41]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the latter case, an optimal-doped YBa2Cu3O7−δ crystal can be considered as a two-band or multiband system, with a dominating intrinsic aniso- tropic band together with one or more impurity bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Interestingly, it can also be described by nT ¼ n0 þ αTe−Δ=kBT [dashed line in the inset in Fig. 6(d) with n0 ¼ 0.7, α ¼ 5.4 × 10−3, and Δ ¼ 5.18 meV], analogous to the temperature dependence of the carrier density arising from carriers thermally excited over a pseudogap Δ in cuprates [52,53]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The inset shows the derived nT, where the dotted purple line describes a possible pseudogap temperature behavior of nT ¼ n0 þ αTe−Δ=kBT with n0 ¼ 0.7, α ¼ 5.4 × 10−3, and Δ ¼ 5.18 meV (or Δ=kB ¼ 60 K)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the former case, one needs to know detailed information of the semimetal’s electronic band structure that can be sample dependent [44,45]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In the normal state of a super- conductor, nT can be governed by more than one mecha- nism besides the electronic band structure, such as a pseudogap."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1)."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

In order to unambiguously validate the extended Kohler’s rule of Eq. (1), we apply the scaling to the magnetoresistance of an undoped semiconductor. Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1)."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

In order to unambiguously validate the extended Kohler’s rule of Eq. (1), we apply the scaling to the magnetoresistance of an undoped semiconductor. Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1)."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

In order to unambiguously validate the extended Kohler’s rule of Eq. (1), we apply the scaling to the magnetoresistance of an undoped semiconductor. Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1)."
ai,eV
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

In order to unambiguously validate the extended Kohler’s rule of Eq. (1), we apply the scaling to the magnetoresistance of an undoped semiconductor. Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1)."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We choose InSb, which is a narrow-gap semiconductor [54] with resistivities conveniently measurable at around room temperature [55]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Its temperature-dependent band gap Eg is available in the literature [54], enabling comparisons of the temperature dependence of nT with that of the calculated ni and/or of the reported band gap with that derived from nT. Its large MR [55] (up to approximately 103% at T > 250 K) implies high carrier mobility, extending the range of the carrier mobility and enabling the validation of Eq. (4), from which scaling Eq. (3) is deduced at low carrier mobility."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The temperature dependence of the derived nT can be well described theoretically [Fig. S11(b) [47]], unveiling band gaps comparable to those determined from other methods in the literature [inset in Fig. S11(b) [47]]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We further demonstrated the validation and generality of the extended Kohler’s rule by investigating the magneto- resistance in a narrow-gap semiconductor, InSb, whose carrier density is expected to change strongly with temper- ature and can be determined both theoretically and experimentally."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb)."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

Our extended Kohler’s rule Eq. (1) offers a fundamental understanding of the violation and validity of Kohler’s rule in terms of different temperature responses of the thermal factor nT, with nT ¼ 1 denoting the original Kohler’s rule. The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb)."
ai,No
human,"Give the number only without units, do not use a full sentence. If the value is not present in the text, type ""None"". What is the value of the **band gap** in the following text?

Our extended Kohler’s rule Eq. (1) offers a fundamental understanding of the violation and validity of Kohler’s rule in terms of different temperature responses of the thermal factor nT, with nT ¼ 1 denoting the original Kohler’s rule. The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb)."
ai,None
human,"Give the unit only, do not use a full sentence. If the unit is not present in the text, type ""None"". What is the unit of the **band gap** in the following text?

Our extended Kohler’s rule Eq. (1) offers a fundamental understanding of the violation and validity of Kohler’s rule in terms of different temperature responses of the thermal factor nT, with nT ¼ 1 denoting the original Kohler’s rule. The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb)."
ai,None
human,"Give the name of the material only, do not use a full sentence. If the name of the material is not present in the text, type ""None"". What is the material for which the **band gap** is given in the following text?

Our extended Kohler’s rule Eq. (1) offers a fundamental understanding of the violation and validity of Kohler’s rule in terms of different temperature responses of the thermal factor nT, with nT ¼ 1 denoting the original Kohler’s rule. The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb)."
ai,InSb
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

[9] N. H. Jo et al., Extremely Large Magnetoresistance and Kohler’s Rule in PdSn4: A Complete Study of Thermody- namic, Transport, and Band-Structure Properties, Phys."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

[54] C. L. Littler and D. G. Seiler, Temperature Dependence of the Energy Gap of InSb Using Nonlinear Optical Tech- niques, Appl. Phys. Lett. 46, 986 (1985)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The surface electronic state showed quasi-one-dimensional (Q1D) dispersion curves and a nearly metallic character; the top of the holelike band is just below the Fermi level."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

However, despite these properties, no research has been reported so far about the detailed surface-band dispersion, especially focused on possible spin-split structures, of the Bi/InAs(110)-(2 × 1) surface."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

In this paper, we report on the surface states of Bi/InAs(110)-(2 × 1) and its spin-polarized structure through angle-resolved photoelectron spectroscopy (ARPES), spin- resolved ARPES (SARPES), and density-functional-theory (DFT) calculation."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The surface state showed highly anisotropic, Q1D dispersion around EF and a nearly metallic (semiconducting) character; the top of the holelike surface band is just below EF (∼50 meV)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The size of αR reached quite a large value (∼5.5 eV ˚A)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Figures 2(b) and 2(c) show ARPES intensity plots along ¯- ¯X and ¯Y- ¯M, respectively."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The top of the hole bands lies slightly below EF, indicating a semiconducting character."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The two peaks at kx = ±0.11 ˚A−1 correspond to the hole bands around ¯ in Fig. 2(b)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

ARPES intensity plots along (b) ¯- ¯X (ky = 0.00 ˚A−1) and (c) ¯Y- ¯M (ky = 0.26 ˚A−1) taken with 55 eV photons."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

kx = 0.00 ˚A−1 at hν > 65 eV. This weak intensity would be due to the bottom of the bulk conduction band with 3D dispersion, as shown below."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Figure 3(a) shows ARPES intensity plots around ¯ taken with 74 eV. As indicated by the arrow, a metallic band forming a small electron pocket at ¯ is observed with hν = 74 eV but is absent with hν = 55 eV [see Fig. 2(b)]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The small MDC peaks at kx = 0 ˚A−1 in Fig. 2(d) (hν > 65 eV) correspond to the bottom of this small electron pocket."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

This clear dependence on the incident photon energy indicates that this small electron pocket is a 3D band, perhaps the bottom of the 3D bulk conduction band."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The obtained dispersion of the paired parabolic bands below EF agrees well with those observed by higher photon energies."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

All the ARPES and SARPES peaks agree well, suggesting that they originate from the same surface bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

A parabolic holelike dispersion, the top of which is around EF, is obtained, show- ing good qualitative agreement with the states observed by ARPES, even though the experimental EF is pinned near the bottom of the conduction band at ¯. Although the quantitative agreement is not perfect, as shown in Figs. 4(d) and 4(e), such a small difference often occurs between DFT and ARPES due to various imperfections of the DFT calculation, such as thin slab thickness and a band-gap misestimation by the exchange-correlation functional."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Calculated band structure in the (2 × 1) surface Brillouin zone."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Thebandstructure was calculated for ten InAs layers covered with Bi zigzag chains."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

From the surface-band dispersion [Figs. 7(a), 7(b) and 2], the Kramers degeneracy points (crossing points) along kx are 0.36 (0.14) eV at ¯ ( ¯Y), and the top of the surface bandsliesat0.07(0.04)eVatkx = ±0.105(0.055) ˚A−1 around FIG."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The dashed lines are the guides of the parabolic dispersion of the hole bands."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Although it is still “giant” along ¯Y- ¯M, the value (3.6 eV ˚A) is smaller than that along ¯- ¯X. This could be due to the slight modiﬁcations of the surface Bi orbitals."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Energy resolutions of these plots were 40 meV. APPENDIX A: SURFACE BAND DISPERSION AND RASHBA SPIN SPLITTING NORMAL TO THE ZIGZAG BI CHAIN Figure 8(a) shows an ARPES intensity plot along ¯- ¯Y, the surface-band dispersion perpendicular to the surface zigzag Bi chain."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The Rashba splitting of the surface band is not resolved along this direction because the splitting is smaller than the peak width of the ARPES energy distribution curves (∼100 meV)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

APPENDIX B: COMPARISON WITH A PRISTINE INAS(110) SURFACE To reveal the role of the (2 × 1) Bi surface atomic structure in the surface electronic states, the band dispersion along ¯- ¯Y from the as-cleaved, pristine (110) surface of InAs is shown in Fig. 8(b)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The resulting surface ferromagnetism gives rise to strongly spin-polarized topological surface states at Hf2X(001), demonstrating that anionic electrons, 2D magnetism, and band topology are entangled with each other."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

For example, in contrast to graphite, which is a semimetal with an overlap between the conduction and valence bands [3], graphene is a zero-gap semicon- ductor [4]; some transition-metal dichalcogenides (TMDCs) exhibit a change in the electronic structure from an indirect band gap in their bulk form to a direct band gap in mono- layers (MLs) [5]."
ai,Yes
human,"Answer ""Yes"" or ""No"" only. Does the following text mention more than one value of **band gap**?

DOI: 10.1103/PhysRevB.105.L220401 A wide variety of two-dimensional (2D) materials have been explored that exhibit unique physical and chemical prop- erties which are strikingly different from those of their 3D parent compounds [1,2]. For example, in contrast to graphite, which is a semimetal with an overlap between the conduction and valence bands [3], graphene is a zero-gap semicon- ductor [4]; some transition-metal dichalcogenides (TMDCs) exhibit a change in the electronic structure from an indirect band gap in their bulk form to a direct band gap in mono- layers (MLs) [5]."
ai,Yes
human,"Use only data present in the text. If data is not present in the text, type ""None"". Summarize the values of **band gap** in the following text in a form of a table consisting of: Material, Value, Unit. Ensure that the ""Value"" and ""Unit"" are separated into different columns.

DOI: 10.1103/PhysRevB.105.L220401 A wide variety of two-dimensional (2D) materials have been explored that exhibit unique physical and chemical prop- erties which are strikingly different from those of their 3D parent compounds [1,2]. For example, in contrast to graphite, which is a semimetal with an overlap between the conduction and valence bands [3], graphene is a zero-gap semicon- ductor [4]; some transition-metal dichalcogenides (TMDCs) exhibit a change in the electronic structure from an indirect band gap in their bulk form to a direct band gap in mono- layers (MLs) [5]."
ai,None
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

By exploiting such dimensionality-driven novel electronic and optical properties, 2D materials including graphene, TMDCs, and the families of monoelemental (e.g., black phosphorus [6], arsenene [7], antimonene [8], and bis- muthine [9]) and ternary [e.g., Bi2O2Se [10], BiOX [11], and CrOX (X = Cl, Br, I) [12]] compounds have been illustrated to provide many exciting new opportunities for diverse tech- nical applications at the atomic and nanometer scales [13–15]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

Unlike the above-mentioned 2D vdW-layered magnets, the MLs and few layers of Hf2X show strong sur- face effects that signiﬁcantly modify their band structures and charge distributions at the outermost Hf layers, thereby inducing a Stoner instability, as will be demonstrated later."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The calculated band structure of bulk Hf2S is displayed in (c) together with the PDOS, where the projected bands onto Hf-5d and X1-, X2-s-like orbitals are represented by circles whose radii are proportional to the weights of the corresponding orbitals."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

The calculated band structure of bulk Hf2S shows that Hf-5d cationic and interstitial anionic states are strongly hybridized around −0.9 eV below EF [49], giving rise to a large peak in their partial density of states (PDOS) [see Fig. 1(c)] [50]."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

It is noticeable that there is a fourfold degenerate band crossing EF along the high-symmetry A-L-H-A paths, in- dicated by the arrow in Fig. 1(c)."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

We increase the interlayer spacing ds [see Fig. 1(a)] in bulk Hf2S to examine the change of band structure."
ai,No
human,"Answer only ""Yes"" or ""No"" without any explanation. Based on the following text, is there a value of **band gap** mentioned in it?

As ds increases, the hybridized Hf-5d cationic and interstitial anionic states locating around −0.9 eV are shifted toward EF (see Fig. S4 in the Supplemental Material [54]), converging to the band structure of ML Hf2S. We also ﬁnd that the distribution of interstitial anionic electrons changes with respect to ds, i.e., for bulk Hf2S, the number of electrons nX1 (nX2) within the mufﬁn-tin (MT) sphere of the X1 (X2) anion is 1.120 (0.405) electrons per ML [see Fig. 1(d)], which decreases (increases) to 0.904 (0.510) electrons in ML Hf2S. Such rearrangements of nX1 and nX2 in ML Hf2S [see Fig. 2(b)] together with the shift of hybridized Hf-5d cationic and interstitial anionic states reﬂect strong surface effects, as will be demonstrated at the Hf2S(001) surface."
ai,No
