passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"All atoms were allowed to relax along the calculated forces until all the residual force components were less than 0.005 eV/ ˚A. The phonon spectrum calculations of ML Hf2S were carried out by using the QUANTUM ESPRESSO package [47], with the 6×6×1 q points.","The phonon spectrum calculations of ML Hf2S were carried out by using the QUANTUM ESPRESSO package [47], with the 6×6×1 q points.",141/10.1103/PhysRevB.105.L220401,"
Hf2S","
None","
eV",1,0,1
"Rev. B 50, 17953 (1994). [46] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett.","[46] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett.",141/10.1103/PhysRevB.105.L220401,"
None","
None","
eV",0,0,1
"[55] It is noted that the redistribution of anionic electrons at surfaces causes the upward shift of interstitial anionic states upon dimen- sionality reduction. Such intriguing surface effects occurring in Hf2X are absent in conventional layered electrides [28, 30], the bulks of which have largely delocalized interstitial anionic states near EF.","Such intriguing surface effects occurring in Hf2X are absent in conventional layered electrides [28, 30], the bulks of which have largely delocalized interstitial anionic states near EF.",141/10.1103/PhysRevB.105.L220401,"
Hf2X","
None","
eV",1,0,1
"Here, we considered the spin-up and -down states sepa- rately occupying 1.67 electrons, which are the number of spin- up electrons occupied below EF. [68] H. L. Zhuang, P. R. C. Kent, and R. G. Hennig, Phys.","[68] H. L. Zhuang, P. R. C. Kent, and R. G. Hennig, Phys.",141/10.1103/PhysRevB.105.L220401,"
Silicon","
1.67","
Electrons",1,1,1
"[68] H. L. Zhuang, P. R. C. Kent, and R. G. Hennig, Phys. Rev. B 93, 134407 (2016).","Rev. B 93, 134407 (2016).",141/10.1103/PhysRevB.105.L220401,"
None","
None","
None",0,0,0
"[69] G. S. Rushbrooke and P. J.Wood, Mol. Phys. 1, 257 (1958); 6, 409 (1963). [70] N. P. Armitage, E. J. Mele, and A. Vishwanath, Rev. Mod.","[70] N. P. Armitage, E. J. Mele, and A. Vishwanath, Rev. Mod.",141/10.1103/PhysRevB.105.L220401,"
None","
None","
None",0,0,0
"We present here the theory of novel eﬀects which arise from a combination of the Kondo eﬀect and the optics of nanostructures. In our model, a charged exciton in a quantum dot (QD) interacts with a Fermi sea of free electrons.","In our model, a charged exciton in a quantum dot (QD) interacts with a Fermi sea of free electrons.",147/10.1103/PhysRevB.67.241307,"
None","
None","
None",0,0,0
"This behavior contrasts with conventional single dot PL where the lines are very sharp depending only weakly through the Stark eﬀect on the bias [7]. In voltage-tunable structures, self-assembled QDs are embedded between two contacts [7, 8].","In voltage-tunable structures, self-assembled QDs are embedded between two contacts [7, 8].",147/10.1103/PhysRevB.67.241307,"
None","
None","
None",0,0,0
"In voltage-tunable structures, self-assembled QDs are embedded between two contacts [7, 8]. This makes it possible to control the number of electrons in a QD by application of a voltage Ug (ﬁg. 1a) [8].",This makes it possible to control the number of electrons in a QD by application of a voltage Ug (ﬁg. 1a) [8].,147/10.1103/PhysRevB.67.241307,"
Quantum Dot","
None","
Volts",1,0,1
"The charged excitons, labelled Xn−, contain n + 1 electrons and one hole. Excitons with n up to 3 have been observed in InAs/GaAs quantum dots [7, 9].","Excitons with n up to 3 have been observed in InAs/GaAs quantum dots [7, 9].",147/10.1103/PhysRevB.67.241307,"
InAs/GaAs","
3","
eV",1,1,1
"In this case, the Fermi energy (EF) in the wetting layer depends linearly on Ug: we ﬁnd that EF = (a∗ o/4d)(Ug −Uo g ), where a∗ o is the eﬀective Bohr radius, d is the distance between the back gate and wetting layer, Uo g is the threshold gate voltage at which electrons start to ﬁll the wetting layer, and d ≫a∗ o [8]. Existing PL results in the regime of wetting layer ﬁlling show broadenings and shifts of the PL lines [7], which we believe is some evidence of an interaction with the Fermi sea, although this has not been analyzed in detail.","Existing PL results in the regime of wetting layer ﬁlling show broadenings and shifts of the PL lines [7], which we believe is some evidence of an interaction with the Fermi sea, although this has not been analyzed in detail.",147/10.1103/PhysRevB.67.241307,"
Semiconductor","
None","
eV",1,0,1
"Typically, the QD X0 and X1−excitons are strongly bound and exist only at gate voltages 2d l Ugate dot back-gate front-gate a) d l Ugate dot 2D electrons of wetting layer back-gate front-gate a) 0 -Eg -Udot PL tunnel b) Ε F FIG. 1: (a) Schematic of the heterostructure with a quantum dot embedded between front and back gates; d ≪l.",1: (a) Schematic of the heterostructure with a quantum dot embedded between front and back gates; d ≪l.,147/10.1103/PhysRevB.67.241307,"
Semiconductor","
None","
eV",1,0,1
1: (a) Schematic of the heterostructure with a quantum dot embedded between front and back gates; d ≪l. (b) The band diagram of a quantum dot and associated wetting layer showing also the energies typical to self-assembled quantum dots.,(b) The band diagram of a quantum dot and associated wetting layer showing also the energies typical to self-assembled quantum dots.,147/10.1103/PhysRevB.67.241307,"
Quantum Dot","
None","
eV",1,0,1
"ˆHtun is given by: ˆHtun = P σ Vk[c+ k,σap,σ + a+ p,σck,σ], where the operators ck,σ describe the delocalized electrons in the Fermi sea; k and Ek are the 2D momentum and kinetic energy, respectively. For the tunnel matrix element Vk, we assume Vk = V in the interval 0 < Ek < D and Vk = 0 elsewhere [10].","For the tunnel matrix element Vk, we assume Vk = V in the interval 0 < Ek < D and Vk = 0 elsewhere [10].",147/10.1103/PhysRevB.67.241307,"
None","
None","
eV",0,0,1
"The energy EF plays the role of the Fermi level. Here, Udot = 64 meV and Eg is the band gap of the QD.","Here, Udot = 64 meV and Eg is the band gap of the QD.",147/10.1103/PhysRevB.67.241307,"
Quantum Dot (QD)","
Eg = 64 meV","
eV",1,1,1
"Electron (hole) spins are represented with solid (open) triangles. the quantization in a QD is assumed to be strong so that the Coulomb interactions can be included with perturbation theory [11, 12].","the quantization in a QD is assumed to be strong so that the Coulomb interactions can be included with perturbation theory [11, 12].",147/10.1103/PhysRevB.67.241307,"
None","
None","
None",0,0,0
"The intra- dot conﬁguration in the X2−ﬁnal state is either a singlet (Sdot = 0), with conﬁguration 1 √ 2(|s↑, p↓> −|s↓, p↑>), or a triplet (Sdot = 1), with conﬁgurations |s↑, p↑> and 1 √ 2(|s↑, p↓> +|s↓, p↑>) [7] (Fig. 3a). The PL related to these conﬁgurations are well separated, typically by ∼5 meV [7, 9], due to the exchange interaction between the s and p states.","The PL related to these conﬁgurations are well separated, typically by ∼5 meV [7, 9], due to the exchange interaction between the s and p states.",147/10.1103/PhysRevB.67.241307,"
None","
5 meV","
eV",0,1,1
"The conﬁgurations are described with the lo- calized states and with the symbol Ωwhich denotes all states of the Fermi sea with k < kF, where kF is the Fermi momentum. From the Anderson Hamiltonian, we ﬁnd that [1]: Ak = − √ 2V A0 Eintra 1 + Ek −Ei , A0 = 1 (1 + 2∆/πδ)1/2, where ∆= πV 2ρ (ρ is the 2D DOS).","From the Anderson Hamiltonian, we ﬁnd that [1]: Ak = − √ 2V A0 Eintra 1 + Ek −Ei , A0 = 1 (1 + 2∆/πδ)1/2, where ∆= πV 2ρ (ρ is the 2D DOS).",147/10.1103/PhysRevB.67.241307,"
None","
None","
eV",0,0,1
"We write the ground state energy as Ei = Eintra 1 +EF −δ, where δ is the lowering of energy due to the Kondo eﬀect. If δ < E1→2 −EF, we obtain δ = (D −EF) exp   −π(Eintra 2 −Eintra 1 −EF) 2∆ ! = kBTK.","If δ < E1→2 −EF, we obtain δ = (D −EF) exp   −π(Eintra 2 −Eintra 1 −EF) 2∆ ! = kBTK.",147/10.1103/PhysRevB.67.241307,"
None","
None","
eV",0,0,1
"(3) Here, the energy δ plays the role of the Kondo temperature in the initial state, TK. The temperature TK can be as high as ∼7 −14 K for realistic parameters EF = 2 −3.6 meV, ∆= 1 meV, and D ∼30 meV.","The temperature TK can be as high as ∼7 −14 K for realistic parameters EF = 2 −3.6 meV, ∆= 1 meV, and D ∼30 meV.",147/10.1103/PhysRevB.67.241307,"
None","
None","
Kelvin (K)",0,0,1
"The singlet ﬁnal state, and also the X3−ﬁnal state, have higher energy and are broadened by energy ∆through tunnelling into empty delocalized states. From state |i > in eq. 2, we write the spectral function I(ω) in the form: I(ω) = −Re[i X β,β′ AβAβ′Fβ,β′], where β can be either 0 or k, Fββ′ =< φβ| ˆV + o ˆR ˆVo|φβ′ >, and ˆR = 1/( ˆH + ¯hω −Ei −i0).","From state |i > in eq. 2, we write the spectral function I(ω) in the form: I(ω) = −Re[i X β,β′ AβAβ′Fβ,β′], where β can be either 0 or k, Fββ′ =< φβ| ˆV + o ˆR ˆVo|φβ′ >, and ˆR = 1/( ˆH + ¯hω −Ei −i0).",147/10.1103/PhysRevB.67.241307,"
None","
None","
eV",0,0,1
"We ﬁnd that the X2− t PL line has an asymmetric shape (Fig. 4): X2− t (ω) = V 2 opt 3∆A2 0 2π Z D−EF 0 dǫ 1 (ǫ + kBTK)2Re −i ¯hω −E′(X2− t ) + ǫ −iγ , (4) where E′(X2− t ) = E(X2− t ) −kBTK is the renormalized emission energy and γ describes the broadening of the ﬁnal state. We can expect γ to be small since the relaxation of the ﬁnal state requires a spin-ﬂip [7], and in this case, kBTK ≫γt, PL line width is equal to KTK.","We can expect γ to be small since the relaxation of the ﬁnal state requires a spin-ﬂip [7], and in this case, kBTK ≫γt, PL line width is equal to KTK.",147/10.1103/PhysRevB.67.241307,"
X2− t","
None","
eV",1,0,1
"[4] W. G. van der Wiel, S. De Franceschi, T. Fujisawa, J. M. Elzerman, S. Tarucha, and L. P. Kouwenhoven, Science 289, 2105 (2000). [5] T. V. Shahbazyan, I. E. Perakis, and M. E. Raikh, Phys. Rev. Lett. 84, 5896 (2000).","[5] T. V. Shahbazyan, I. E. Perakis, and M. E. Raikh, Phys. Rev. Lett. 84, 5896 (2000).",147/10.1103/PhysRevB.67.241307,"
Silicon","
None","
eV",1,0,1
"The cut-oﬀparameter D can be estimated as ¯h2/m∗L2, where L and m∗ are the QD lateral size and electron mass, respectively. [11] A. O. Govorov and A. V. Chaplik, Sov. Phys.","[11] A. O. Govorov and A. V. Chaplik, Sov. Phys.",147/10.1103/PhysRevB.67.241307,"
Semiconductor","
None","
eV",1,0,1
"In the VFF model, the energy variations for the bond stretching and the angle bending are described by the following quadratic forms, Vr = 1 2Kr (∆r)2 , (1) Vθ = 1 2Kθ (∆θ)2 , (2) where Kr and Kθ are two force constant parameters. These two potential expressions in Eqs.",These two potential expressions in Eqs.,199/10.5772/intechopen.71929,"
None","
None","
None",0,0,0
These two potential expressions in Eqs. (1) and (2) are directly related to the optical phonon modes in the crystal.,(1) and (2) are directly related to the optical phonon modes in the crystal.,199/10.5772/intechopen.71929,"
None","
None","
None",0,0,0
(10) The parameters here can be determined by comparing the SW potential forms in Eqs. (9) and (10) with Eqs. (3) and (4).,(9) and (10) with Eqs. (3) and (4).,199/10.5772/intechopen.71929,"
None","
None","
None",0,0,0
(9) and (10) with Eqs. (3) and (4). It is obvious that p = 4 and q = 0. Eqs.,It is obvious that p = 4 and q = 0. Eqs.,199/10.5772/intechopen.71929,"
Silicon","
None","
eV",1,0,1
"(9) and (10) have two more parameters than Eqs. (3) and (4), so we can set ǫ = 1.0 eV and γ = 1.0.","(3) and (4), so we can set ǫ = 1.0 eV and γ = 1.0.",199/10.5772/intechopen.71929,"
None","
1.0 eV","
eV",0,1,1
The other parameters in Eqs. (9) and (10) are related to these parameters in Eqs.,(9) and (10) are related to these parameters in Eqs.,199/10.5772/intechopen.71929,"
None","
None","
None",0,0,0
X atoms are represented by smaller yellow balls. The structure for the single-layer 1H-ScO2 is shown in Fig. 1 (with M=Sc and X=O).,The structure for the single-layer 1H-ScO2 is shown in Fig. 1 (with M=Sc and X=O).,199/10.5772/intechopen.71929,"
ScO2","
None","
None",1,0,0
The 90  50  100  150  200  250 ω(k) (cm-1) (a) Γ M  0  200  400  600 ω(k) (cm-1) (b) Γ M K Γ VFF SW FIG. 3: (Color online) Phonon spectrum for single-layer 1H-ScO2.,3: (Color online) Phonon spectrum for single-layer 1H-ScO2.,199/10.5772/intechopen.71929,"
1H-ScO2","
None","
cm-1",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-ScO2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 4 shows the stress-strain curve for the tension of a single-layer 1H-ScO2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-ScO2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-ScO2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
ScO2","
None","
eV",1,0,1
6: (Color online) Stress-strain for single-layer 1H-ScS2 of dimension 100 × 100 ˚A along the armchair and zigzag directions. TABLE XVI: Three-body SW potential parameters for single-layer 1H-ScS2 used by GULP8 as expressed in Eq. (4).,TABLE XVI: Three-body SW potential parameters for single-layer 1H-ScS2 used by GULP8 as expressed in Eq. (4).,199/10.5772/intechopen.71929,"
1H-ScS2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-ScS2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 6 shows the stress-strain curve for the tension of a single-layer 1H-ScS2 of dimension 100 × 100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-ScS2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-ScS2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is 1H-ScS2.","
None","
eV",1,0,1
"The ultimate stress is about 6.1 Nm−1 at the ultimate strain of 0.25 in the armchair direction at the low temperature of 1 K. The ultimate stress is about 5.9 Nm−1 at the ultimate strain of 0.32 in the zigzag direction at the low temperature of 1 K. V. 1H-SCSE2 Most existing theoretical studies on the single-layer 1H-ScSe2 are based on the ﬁrst- principles calculations. In this section, we will develop the SW potential for the single-layer 1H-ScSe2.","In this section, we will develop the SW potential for the single-layer 1H-ScSe2.",199/10.5772/intechopen.71929,"
1H-ScSe2","
None","
eV",1,0,1
"In this section, we will develop the SW potential for the single-layer 1H-ScSe2. The structure for the single-layer 1H-ScSe2 is shown in Fig. 1 (with M=Sc and X=Se).",The structure for the single-layer 1H-ScSe2 is shown in Fig. 1 (with M=Sc and X=Se).,199/10.5772/intechopen.71929,"
ScSe2","
None","
eV",1,0,1
160  20  40  60  80  100 ω(k) (cm-1) (a) Γ M  0  100  200  300 ω(k) (cm-1) (b) Γ M K Γ VFF SW FIG. 7: (Color online) Phonon spectrum for single-layer 1H-ScSe2.,7: (Color online) Phonon spectrum for single-layer 1H-ScSe2.,199/10.5772/intechopen.71929,"
1H-ScSe2","
None","
cm-1",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-ScSe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 8 shows the stress-strain curve for the tension of a single-layer 1H-ScSe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-ScSe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-ScSe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-ScSe2","
None","
eV",1,0,1
"In this section, we will develop the SW potential for the single-layer 1H-ScTe2. The structure for the single-layer 1H-ScTe2 is shown in Fig. 1 (with M=Sc and X=Te).",The structure for the single-layer 1H-ScTe2 is shown in Fig. 1 (with M=Sc and X=Te).,199/10.5772/intechopen.71929,"
ScTe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-ScTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 10 shows the stress-strain curve for the tension of a single-layer 1H-ScTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-ScTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-ScTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is 1H-ScTe2.","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-TiTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 12 shows the stress-strain curve for the tension of a single-layer 1H-TiTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-TiTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-TiTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, 1H-TiTe2","
None","
eV",1,0,1
"In this section, we will develop the SW potential for the single-layer 1H-VO2. The structure for the single-layer 1H-VO2 is shown in Fig. 1 (with M=V and X=O).",The structure for the single-layer 1H-VO2 is shown in Fig. 1 (with M=V and X=O).,199/10.5772/intechopen.71929,"
1H-VO2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-VO2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 14 shows the stress-strain curve for the tension of a single-layer 1H-VO2 of dimension 100 × 100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-VO2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-VO2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-VO2","
None","
eV",1,0,1
"1H-VS2 Most existing theoretical studies on the single-layer 1H-VS2 are based on the ﬁrst- principles calculations. In this section, we will develop both VFF model and the SW poten- tial for the single-layer 1H-VS2.","In this section, we will develop both VFF model and the SW poten- tial for the single-layer 1H-VS2.",199/10.5772/intechopen.71929,"
1H-VS2","
None","
eV",1,0,1
"(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for single-layer 1H-VS2 along ΓMKΓ. group (eg. atoms 1, 3, and 5) and bottom group (eg. atoms 2, 4, and 6).","group (eg. atoms 1, 3, and 5) and bottom group (eg. atoms 2, 4, and 6).",199/10.5772/intechopen.71929,"
1H-VS2","
None","
eV",1,0,1
ǫ (eV) σ (˚A) a λ γ cos θ0 AL BL p q tol V1-S1-S1 1.000 1.037 2.973 0.000 1.000 0.000 5.714 12.294 4 0 0.0 V1-S1-S3 1.000 0.000 0.000 30.059 1.000 0.105 0.000 0.000 4 0 0.0 V1-S1-S2 1.000 0.000 0.000 30.874 1.000 0.193 0.000 0.000 4 0 0.0 S1-V1-V3 1.000 0.000 0.000 30.059 1.000 0.105 0.000 0.000 4 0 0.0 34We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-VS2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 16 shows the stress-strain curve for the tension of a single-layer 1H-VS2 of dimension 100 × 100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-VS2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-VS2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
None","
None","
eV",0,0,1
"In this section, we will develop both VFF model and the SW poten- tial for the single-layer 1H-VSe2. The structure for the single-layer 1H-VSe2 is shown in Fig. 1 (with M=V and X=Se).",The structure for the single-layer 1H-VSe2 is shown in Fig. 1 (with M=V and X=Se).,199/10.5772/intechopen.71929,"
1H-VSe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-VSe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 18 shows the stress-strain curve for the tension of a single-layer 1H-VSe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-VSe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-VSe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, 1H-VSe2","
None","
eV",1,0,1
TABLE XLIII: Two-body SW potential parameters for single-layer 1H-VTe2 used by GULP8 as expressed in Eq. (3). A (eV) ρ (˚A) B (˚A4) rmin (˚A) rmax (˚A) V-Te 5.410 1.112 25.032 0.0 3.520 tial for the single-layer 1H-VTe2.,A (eV) ρ (˚A) B (˚A4) rmin (˚A) rmax (˚A) V-Te 5.410 1.112 25.032 0.0 3.520 tial for the single-layer 1H-VTe2.,199/10.5772/intechopen.71929,"
1H-VTe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-VTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 20 shows the stress-strain curve for the tension of a single-layer 1H-VTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-VTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-VTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-VTe2","
None","
eV",1,0,1
Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-CrO2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-CrO2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
CrO2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-CrS2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 24 shows the stress-strain curve for the tension of a single-layer 1H-CrS2 of dimension 100 ×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-CrS2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-CrS2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
CrS2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-CrSe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 26 shows the stress-strain curve for the tension of a single-layer 1H-CrSe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-CrSe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-CrSe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is 1H-CrSe2.","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-CrTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 28 shows the stress-strain curve for the tension of a single-layer 1H-CrTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-CrTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-CrTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is 1H-CrTe2.","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-MnO2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 30 shows the stress-strain curve for the tension of a single-layer 1H-MnO2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-MnO2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-MnO2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is 1H-MnO2.","
None","
eV",1,0,1
Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-FeO2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-FeO2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-FeO2","
None","
eV",1,0,1
69We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-FeS2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 34 shows the stress-strain curve for the tension of a single-layer 1H-FeS2 of dimension 100 × 100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-FeS2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-FeS2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes","
None","
eV",1,0,1
TABLE LXXIX: Two-body SW potential parameters for single-layer 1H-FeTe2 used by GULP8 as expressed in Eq. (3). A (eV) ρ (˚A) B (˚A4) rmin (˚A) rmax (˚A) Fe-Te 5.599 1.242 20.486 0.0 3.416 XX.,A (eV) ρ (˚A) B (˚A4) rmin (˚A) rmax (˚A) Fe-Te 5.599 1.242 20.486 0.0 3.416 XX.,199/10.5772/intechopen.71929,"
FeTe","
5.599","
eV",1,1,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-FeTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 38 shows the stress-strain curve for the tension of a single-layer 1H-FeTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-FeTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-FeTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-FeTe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-CoTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 40 shows the stress-strain curve for the tension of a single-layer 1H-CoTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-CoTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-CoTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
1H-CoTe2","
None","
eV",1,0,1
"(b) The phonon dispersion from the SW potential is exactly the same as that from the VFF model. along the armchair and zigzag directions, respectively.","along the armchair and zigzag directions, respectively.",199/10.5772/intechopen.71929,"
Graphene","
None","
eV",1,0,1
44: (Color online) Stress-strain for single-layer 1H-NiSe2 of dimension 100 × 100 ˚A along the armchair and zigzag directions. The structure for the single-layer 1H-NiSe2 is shown in Fig. 1 (with M=Ni and X=Se).,The structure for the single-layer 1H-NiSe2 is shown in Fig. 1 (with M=Ni and X=Se).,199/10.5772/intechopen.71929,"
NiSe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-NiSe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 44 shows the stress-strain curve for the tension of a single-layer 1H-NiSe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-NiSe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-NiSe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Yes, the material mentioned is ""1H-NiSe2"".","
None","
eV",1,0,1
"In this section, we will develop the SW potential for the single-layer 1H-NiTe2. The structure for the single-layer 1H-NiTe2 is shown in Fig. 1 (with M=Ni and X=Te).",The structure for the single-layer 1H-NiTe2 is shown in Fig. 1 (with M=Ni and X=Te).,199/10.5772/intechopen.71929,"
NiTe2","
None","
eV",1,0,1
We use LAMMPS to perform MD simulations for the mechanical behavior of the single- layer 1H-NiTe2 under uniaxial tension at 1.0 K and 300.0 K. Fig. 46 shows the stress-strain curve for the tension of a single-layer 1H-NiTe2 of dimension 100×100 ˚A. Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-NiTe2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-NiTe2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
NiTe2","
None","
eV",1,0,1
"1H-NBS2 In 1983, the VFF model was developed to investigate the lattice dynamical properties in the bulk 2H-NbS2.21 In this section, we will develop the SW potential for the single-layer 1H-NbS2. The structure for the single-layer 1H-NbS2 is shown in Fig. 1 (with M=Nb and X=S).",The structure for the single-layer 1H-NbS2 is shown in Fig. 1 (with M=Nb and X=S).,199/10.5772/intechopen.71929,"
NbS2","
None","
eV",1,0,1
Periodic boundary conditions are applied in both armchair and zigzag directions. The single-layer 1H-NbS2 is stretched uniaxially along the armchair or zigzag direction.,The single-layer 1H-NbS2 is stretched uniaxially along the armchair or zigzag direction.,199/10.5772/intechopen.71929,"
Niobium disulfide (NbS2)","
None","
eV",1,0,1
