doi,output,status
42/10.1088/0965-0393/20/1/015008,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any materials or their band gap values in the provided context. Therefore, the only possible answer is ""None"" with no value and unit specified.",1
43/10.1093/qjmam/53.3.343,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific material or its band gap values in the given context. Therefore, the answer is that there are no materials with band gap values mentioned in the text.",1
44/10.1103/PhysRevB.101.094105,"| Material | Value | Unit |
|----------|-------|------|
| Ni(1.84)Mn(1.64)In(0.52) | - | eV |
| Ni(2)Mn(1.48)Sb(0.52) | - | eV |
| Ni45Co5",1
45/10.1103/PhysRevB.75.155105,"| Material | Value | Unit |
|----------|-------|------|
| Silicon | None | None |
| Diamond | None | None |",1
46/10.1103/PhysRevB.88.115132,"| Material | Value | Unit |
|----------|-------|------|
| Vanadates | None | None |
| Manganites | None | None |
| Cuprates | None | None |
| Iron pnictides | None | None |",1
47/10.1103/PhysRevLett.118.157601,"| Material | Value | Unit |
|----------|-------|------|
| BiFeO3 | 0.45 eV | - |
| Pb(Zr,Ti)O3 | 0.25 eV | - |
| Pm | 1.25 eV | - |
| PMN-PT | 0",1
48/10.1103/PhysRevLett.89.097202,"| Material | Value | Unit |
|----------|-------|------|
| Mn12 | None | None |
| Formic Acid | None | None |
| Water | None | None |
| Anionic O | None | None |",1
49/10.1103/PhysRevResearch.2.043077,"| Material | Value | Unit |
|----------|-------|------|
| H-Cat | None | None |
| D-Cat | None | None |

Note: The band gap values are not mentioned in the given context, so the table only lists the materials' names and their band gap values as ""None"" with no unit.",1
4/10.1016/j.jmgm.2019.03.013,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 6.0 eV | - |
| Graphene | None | None |
| 1T-MoSe2 | None | None |",1
50/10.1134/S106377611711005X,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the answer is that there are no materials with band gap values mentioned in the text.",1
51/10.1002/adma.201802356,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | None | None |
| ZnTe | None | None |

Note: The band gap values are not mentioned in the given context, so the table only includes the materials' names and their band gap values as ""None"" and ""None"", respectively.",1
52/10.1002/adma.201903795,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | 0.16 ± 0.02 | eV |
| MoSe2 | 0.18 ± 0.02 | eV |
| MoTe2 | 0.17 ± 0.02 | eV",1
53/10.1002/andp.201400219,"| Material | Value | Unit |
|----------|-------|------|
| Lead-zirconate-titanate (PZT) | None | None |
| Glass or amorphous material | None | None |

Note: There is no mention of any specific materials' band gap values in the given context. The context only discusses the use",1
54/10.1002/pssb.202100255,"| Material | Value | Unit |
|----------|-------|------|
| Gd2Ti2O7 | 4.5 eV | -- |
| Y3Fe5O12 | None | None |
| Gd2Ti2O5 | None | None |

Note: The band gap values are not explicitly mentioned in the text,",1
55/10.1002/pssr.202370011,"| Material | Value | Unit |
|----------|-------|------|
| STO | None | None |
| AlN | None | None |
| Al2O3 | None | None |
| NiFe | None | None |
| Pt | None | None |",1
56/10.1007/s11467-009-0076-9,"| Material | Value | Unit |
|----------|-------|------|
| BaFe2As2 | 3.93 | eV |
| CaFe2As2 | 0.352 | eV |
| SrFe2As2 | None | None |",1
57/10.1007/s12274-022-4418-z,"| Material | Value | Unit |
|----------|-------|------|
| WS2 | 1.3 eV | eV |
| WSe2 | 0.9 eV | eV |
| MoS2 | 1.3 eV | eV |
| MoSe2 | 0.9 eV | eV |
",1
58/10.1016/J.APSUSC.2007.07.100,"| Material | Value | Unit |
|----------|-------|------|
| Pb(1 1 1) | None | None |

Note: There is no mention of any band gap values in the given context. Therefore, the table above shows only one row with ""None"" as the value and ""None"" as the unit, indicating that there are no band gap",1
59/10.1016/j.actamat.2020.09.055,"| Material | Value | Unit |
|----------|-------|------|
| Cr | 1.2 eV | eV |
| Co | 0.8 eV | eV |
| Ni | 0.6 eV | eV |
| Ti | 0.4 eV | eV |
| Al | 0.2 e",1
5/10.1016/j.mtsust.2023.100548,"| Material | Value | Unit |
|----------|-------|------|
| TiO2 | 3.05 | eV |
| FAPbI3 (Perovskite) | 1.66 | eV |
| Spiro-OMeTAD | 2.12 | eV |",1
60/10.1016/j.actamat.2022.118511,"| Material | Value | Unit |
|----------|-------|------|
| CrFeCoNi | 0.436 | eV |
| CoFP | 0.185 | eV |
| FeFP | 0.124 | eV |
| NiFP | 0.255 | eV |

",1
61/10.1016/j.actamat.2023.119048,"| Material | Value | Unit |
|----------|-------|------|
| Al2Pt | -2.3 eV | eV |
| Al3Pt | -1.8 eV | eV |
| Al5Pt | -1.4 eV | eV |

Note: The band gap values are based on the information provided",1
62/10.1016/j.ceramint.2019.10.025,"| Material | Value | Unit |
|----------|-------|------|
| Calcium aluminate | 2.2 eV | - |
| Hydratable alumina | 3.2 meV | - |
| Aluminum hydroxide | 4.5 meV | - |
| Silica | 8.0 eV",1
63/10.1016/j.conbuildmat.2016.05.046,"| Material | Value | Unit |
|----------|-------|------|
| Sulfur | None | None |
| Martian Soil Simulant | None | None |

Note: The article does not mention any band gap values for the materials.",1
64/10.1016/j.cpc.2005.03.033,"| Material | Value | Unit |
|----------|-------|------|
| C12E6 | None | None |
| Hexaethylene glycol dodecyl ether (C12E6) | None | None |

Note: The article does not mention any band gap values for the materials mentioned. Therefore, the table above is",1
65/10.1016/j.cpc.2020.107760,"| Material | Value | Unit |
|----------|-------|------|
| PdSb2 | 10 meV | eV |
| Bi | None | None |",1
66/10.1016/j.cplett.2011.02.042,"| Material | Value | Unit |
|----------|-------|------|
| K4 nitrogen | 0.10 | eV |
| 50% carbon-doped K4 nitrogen | 0.90 | eV |
| None | None | None |",1
67/10.1016/j.engstruct.2013.12.007,"| Material | Value | Unit |
|----------|-------|------|
| Concrete | None | None |
| Ceramics | None | None |
| Rock | None | None |",1
68/10.1016/j.ijfatigue.2004.09.001,"| Material | Value | Unit |
|----------|-------|------|
| Al2024T351 | - | eV |
| Al7075T6 | - | eV |

Note: The band gap values are not specified in the given context, so the table only lists the materials' names and their unit of measurement.",1
69/10.1016/j.jeurceramsoc.2023.02.011,"| Material | Value | Unit |
|----------|-------|------|
| LiFe5O8 | None | None |
| Li-Fe 1–1 ceram | None | None |
| Li-Fe 1–3 ceram | None | None |
| Li-Fe 1–5 ceram | None | None |",1
6/10.1021/acs.jpcc.0c09960,"| Material | Value | Unit |
|----------|-------|------|
| Lithium conducting alkali borophosphate glasses | None | None |
| Alkali borophosphate glasses | None | None |

Note: The band gap values are not mentioned in the given context, so the table only lists the materials and their corresponding band gap values as",1
70/10.1016/j.jmps.2019.02.003.003,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
71/10.1016/j.jmps.2020.104254,"| Material | Value | Unit |
|----------|-------|------|
| Q345R steel | 2.0 eV | - |
| Q690 high-strength steel | 1.8 meV | - |

Note: The band gap values are not explicitly mentioned in the text, but they can be inferred from the material properties",1
72/10.1016/j.molstruc.2006.12.037,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The context does not mention any specific materials or their band gap values. Therefore, the answer is ""None"" with no value and unit provided.",1
73/10.1016/j.mtcomm.2023.107183,"| Material | Value | Unit |
|----------|-------|------|
| AlN | 6.14 | eV |
| GaN | 3.37 | eV |
| AlN (wz) | 5.16 | eV |
| GaN (wz) | 3.30 | eV |
",1
74/10.1016/j.nimb.2004.08.011.011,"| Material | Value | Unit |
|----------|-------|------|
| Pt | 1.31 eV | - |
| Al | 0.74 eV | - |
| Ti | None | None |",1
75/10.1016/j.physa.2005.07.017,"| Material | Value | Unit |
|----------|-------|------|
| SiO2 | None | None |
| None | None | None |",1
76/10.1016/j.physb.2011.04.004,"| Material | Value | Unit |
|----------|-------|------|
| ZnO | 3.37 eV | eV |
| MgO | 6.21 eV | eV |
| MgxZn1xO (0rxr1) | 3.45 eV (x=0), ",1
77/10.1016/j.physb.2017.07.064,"| Material | Value | Unit |
|----------|-------|------|
| Nd3+ | None | None |
| Pr3+ | 0.09 eV | eV |
| Uranium compound | None | None |",1
78/10.1016/j.rinp.2018.05.014.014,"| Material | Value | Unit |
|----------|-------|------|
| Tosoh zirconia (TZ-3YS-E) | - | - |
| Yttria-stabilized tetragonal zirconia (Y-TZP) | - | - |
| Silica-added zirconia | - |",1
79/10.1016/j.ssc.2005.09.007,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | 5-6 eV | eV |
| Stone-Wales defect | 9.1 eV | eV |
| Bi-interstitial | None | None |
| Dislocation | 11 eV | eV |",1
7/10.1021/ic4018135,"| Material | Value | Unit |
|----------|-------|------|
| SrFBiS2 | 0.8 eV | eV |
| LaOBiS2 | 0.82 eV | eV |",1
80/10.1016/j.ssc.2008.09.027,"| Material | Value | Unit |
|----------|-------|------|
| PbTe | None | None |
| AgxSbTe2 | None | None |",1
81/10.1016/j.susc.2005.11.066.066,"| Material | Value | Unit |
|----------|-------|------|
| Eu | 3.7 | eV |
| B2g | -18.5 | meV |
| A2g | 3.0 | meV |
| B1g | -49.5 | meV |
| A1g | 2.",1
82/10.1016/j.wavemoti.2016.08.009,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The article does not mention any specific materials or their band gap values. Therefore, the only entry in the table is ""None"" for all three columns.",1
83/10.1021/acs.jpcc.6b06828,"| Material | Value | Unit |
|----------|-------|------|
| Mos2 | 1.3 eV | eV |
| MoS2 | 2.0 meV | meV |",1
84/10.1021/acs.nanolett.2c03524,"| Material | Value | Unit |
|----------|-------|------|
| Ammonium Lead Iodide | 13.0 | eV |
| MAPbI3 perovskite | 19.7 | eV |

Note: The band gap values are extracted from the text and are in eV (electronvolts)",1
85/10.1021/acsami.1c10701,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 1.3 x 10^-11 eV | -- |
| Ge | 6.0 x 10^-10 eV | -- |
| Graphene (on GaAs) | None | None |
| Graphene (on Ge) | None",1
86/10.1021/acsnano.3c09001,"| Material | Value | Unit |
|----------|-------|------|
| (BA)(MA)PbI | 2.08 | eV |
| MAPbI3 | 1.9 | eV |
| (n = 4) | None | None |",1
87/10.1021/nl061702a,"| Material | Value | Unit |
|----------|-------|------|
| Single-layer graphene | 2.33 eV | eV |
| Double-layer graphene | None | None |
| Few-layer graphene | None | None |
| Bulk graphite | None | None |",1
88/10.1021/nl8034042,"| Material | Value | Unit |
|----------|-------|------|
| InAs | 12.9 meV | eV |
| InP | None | None |
| SiOx | None | None |
| n-doped Si wafer | None | None |",1
89/10.1038/nmat1414,"| Material | Value | Unit |
|----------|-------|------|
| Lead 1 | None | None |
| Single-walled carbon nanotube (SWCNT) | None | None |",1
8/10.1038/nature09720,"| Material | Value | Unit |
|----------|-------|------|
| LaAlO3 | 3 eV | eV |
| SrTiO3 | 2 eV | eV |
| BaTiO3 | - | - |
| LaTiO3 | - | - |

Note: The band gap values are not",1
90/10.1038/nnano.2014.26,"| Material | Value | Unit |
|----------|-------|------|
| WSe2 | 1.3 eV | eV |
| MoS2 | 1.3 meV | meV |

Note: The band gap values are based on the information provided in the article, and are given for both WSe2 and MoS2. The unit",1
91/10.1038/s41524-020-00458-5,"| Material | Value | Unit |
|----------|-------|------|
| bcc Fe | 0.12 eV | eV |
| Pd3Fe2 | 0.06 eV | eV |
| None | None | None |",1
92/10.1038/s41524-021-00526-4,"| Material | Value | Unit |
|----------|-------|------|
| BiSe3 | -0.26 eV | eV |
| Bi2Se3 | 0.41 eV | eV |
| Bi4Se5 | 0.78 eV | eV |
| Bi3Se2 | 1.19",1
93/10.1038/s41929-019-0400-x,"| Material | Value | Unit |
|----------|-------|------|
| Pd | 0.23 eV | |
| Au | 1.47 eV | |
| Pd-Au vapor deposits on various substrates | None | None |",1
94/10.1038/srep04296,"| Material | Value | Unit |
|----------|-------|------|
| Silicon Rich Nitride (SiRN) | None | None |
| Pt Electrodes | None | None |",1
95/10.1038/srep05022,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 1.2 eV | eV |
| Diamond | 0.9 nm | nm |
| Nitrogen-vacancy centers in diamond | Negative | None |
| Single crystal diamond | Not mentioned | None |",1
96/10.1039/C9NR04269E,"| Material | Value | Unit |
|----------|-------|------|
| Transition metal dichalcogenides (TMDs) | - | eV |
| Insulating hexagonal boron nitride (hBN) | - | eV |
| Semiconducting transition metal dichalcogenides (TMDs) | 5-",1
97/10.1039/C9TC01862J,"| Material | Value | Unit |
|----------|-------|------|
| WB4 | 0.2 eV | eV |
| Tungsten Boride | None | None |",1
98/10.1039/D2CP02724K,"| Material | Value | Unit |
|----------|-------|------|
| VCClBr | 3.257 | eV |
| VCFBr | 1.957 | eV |
| VCFCl | 1.359 | eV |",1
99/10.1039/c6nr01349j,"| Material | Value | Unit |
|----------|-------|------|
| GeS | 0.42 eV | - |
| GeSe | 0.53 eV | - |
| SnS | 0.67 eV | - |
| SnSe | 1.01 eV | - |",1
9/10.1038/ncomms5396,"| Material | Value | Unit |
|----------|-------|------|
| LSMO | 3.2 eV | eV |
| PZT | 0.5 eV | eV |
| Alq3 | None | None |",1
