doi,output,status
46/10.1103/PhysRevB.88.115132,"| Material | Value | Unit |
|----------|-------|------|
| Vanadates | None | None |
| Manganites | None | None |
| Iron pnictides | None | None |

Note: The article does not mention any specific materials or their band gap values. The table above is empty as there is no information available in the context provided",1
47/10.1103/PhysRevLett.118.157601,"| Material | Value | Unit |
|----------|-------|------|
| BiFeO3 | 0.45 eV | - |
| Pb(Zr,Ti)O3 | 0.25 eV | - |
| SrTiO3 | 0.45 eV | - |
| PbTi",1
48/10.1103/PhysRevLett.89.097202,"| Material | Value | Unit |
|----------|-------|------|
| Mn12O12 | None | None |
| Formic Acid | None | None |
| Water | None | None |",1
49/10.1103/PhysRevResearch.2.043077,"| Material | Value | Unit |
|----------|-------|------|
| H-Cat | None | None |
| KH2PO4 | 0.3 eV | meV |
| Water ice | 0.15 eV | meV |
| Molecular crystals | None | None |",1
4/10.1016/j.jmgm.2019.03.013,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 6.0 eV | Electron Voltage |
| Graphene | None | None |
| 1T-MoSe2 | None | None |",1
50/10.1134/S106377611711005X,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
51/10.1002/adma.201802356,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | 0.156 eV | - |
| Co | None | - |
| ZnTe | None | - |",1
52/10.1002/adma.201903795,"| Material | Value | Unit |
|----------|-------|------|
| ML TMDs | 0.4-2.8 eV | - |
| Bulk TMD flakes | >96% formation yield of one-ML-thick domes | - |

Note: The band gap values are given in the range of 0.4-",1
53/10.1002/andp.201400219,"| Material | Value | Unit |
|----------|-------|------|
| Lead-zirconate titanate (Pb(ZrxTi1−x)O3, PZT) | None | None |

Note: There is no mention of band gap values in the provided text. The material discussed is lead-zirconate titan",1
54/10.1002/pssb.202100255,"| Material | Value | Unit |
|----------|-------|------|
| Gd2Ti2O7 | None | None |
| Y3Fe5O12 | None | None |",1
55/10.1002/pssr.202370011,"| Material | Value | Unit |
|----------|-------|------|
| TiO2-terminated STO (100) | None | None |
| AlN | 6 eV |
| Al2O3 | 4.2 eV |
| NiFe | None | None |
| SrTiO3 | None | None |",1
56/10.1007/s11467-009-0076-9,"| Material | Value | Unit |
|----------|-------|------|
| BaFe2As2 | 2.54 | eV |
| SrFe2As2 | 3.33 | eV |
| CaFe2As2 | 4.21 | eV |

Note: The band gap values are based on the nonmag",1
57/10.1007/s12274-022-4418-z,"| Material | Value (band gap) | Unit |
|----------|-------|------|
| Liquid Gallium Arsenide | 1.42 eV | - |
| Silicon Carbide | 2.43 eV | - |
| Aluminum Nitride | 6.29 eV | - |
|",1
58/10.1016/J.APSUSC.2007.07.100,"| Material | Value | Unit |
|----------|-------|------|
| Lead (Pb) | None | None |
| Silicon (Si) | None | None |",1
59/10.1016/j.actamat.2020.09.055,"| Material | Value | Unit |
|----------|-------|------|
| Nickel-base superalloy | - | - |
| Alumina crucible | - | - |

Note: The band gap values are not provided in the given context. Therefore, the table only includes the material names and their corresponding unit.",1
5/10.1016/j.mtsust.2023.100548,"| Material | Value | Unit |
|----------|-------|------|
| TiO2 | 3.05 | eV |
| FAPbI3 (Perovskite) | 1.66 | eV |
| Spiro-OMeTAD | None | None |",1
60/10.1016/j.actamat.2022.118511,"| Material | Value | Unit |
|----------|-------|------|
| CrMnFeCoNi | None | None |
| HEA | None | None |

Note: The materials' names are ""CrMnFeCoNi"" and ""HEA"", but they do not have any band gap values mentioned in the context. Therefore, the table only",1
61/10.1016/j.actamat.2023.119048,"| Material | Value | Unit |
|----------|-------|------|
| Al2Pt | 5.91 ˚A | eV |
| Al3Pt2 | None | None |
| AlPt (α&β) | None | None |
| Al3Pt5 | None | None |
| AlPt2 (",1
62/10.1016/j.ceramint.2019.10.025,"| Material | Value | Unit |
|----------|-------|------|
| Calcium aluminate cement (Secar 71) | - | - |
| Hydratable alumina (Alphabond 300) | - | - |
| Tabular alumina | 74 | eV |
| Calcined",1
63/10.1016/j.conbuildmat.2016.05.046,"| Material | Value | Unit |
|----------|-------|------|
| Mars-1A | 2.3 | MPa |
| Sulfur concrete | None | None |",1
64/10.1016/j.cpc.2005.03.033,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific material or its band gap value in the given context. Therefore, the table above shows only one row with ""None"" as the value for all three columns, indicating that there is no band gap value mentioned in the text.",1
65/10.1016/j.cpc.2020.107760,"| Material | Value | Unit |
|----------|-------|------|
| Bismuth | None | None |
| PdSb2 | 10 meV | eV |",1
66/10.1016/j.cplett.2011.02.042,"| Material | Value | Unit |
|----------|-------|------|
| K4 Nitrogen | 2.1 eV | eV |
| P41212 Nitrogen | 3.0 eV | eV |
| P-421M Nitrogen | 3.5 eV | eV |",1
67/10.1016/j.engstruct.2013.12.007,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The context does not mention any specific materials or their band gap values. Therefore, the output is a table with all values as ""None"" and the unit as ""None"".",1
68/10.1016/j.ijfatigue.2004.09.001,"| Material | Value | Unit |
|----------|-------|------|
| Aluminium alloy (2024T351) | - | eV |
| Aluminium alloy (7075T6) | - | eV |",1
69/10.1016/j.jeurceramsoc.2023.02.011,"| Material | Value | Unit |
|----------|-------|------|
| LiFe5O8 | - | eV |
| LiFeO2 | - | eV |

Note: The band gap values are not explicitly mentioned in the text, so the table only includes the materials' names and their unit.",1
6/10.1021/acs.jpcc.0c09960,"| Material | Value | Unit |
|----------|-------|------|
| Lithium silicate glasses | None | None |
| Borophosphate glasses | None | None |
| Chalcogenide glasses | None | None |

Note: The article does not mention any band gap values for the materials discussed. Therefore, the table above is empty.",1
70/10.1016/j.jmps.2019.02.003.003,"| Material | Value | Unit |
|----------|-------|------|
| Copper | None | None |
| Niobium | None | None |
| Anocrystalline chromium | None | None |",1
71/10.1016/j.jmps.2020.104254,"| Material | Value | Unit |
|----------|-------|------|
| Q345R steel | None | None |
| Electrolyte | None | None |",1
72/10.1016/j.molstruc.2006.12.037,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The context does not mention any specific materials or their band gap values. Therefore, the answer is ""None"" for all three columns.",1
73/10.1016/j.mtcomm.2023.107183,"| Material | Value | Unit |
|----------|-------|------|
| BPN-AlN | 2.30 | eV |
| BPN-GaN | 1.86 | eV |
| BPN-AlN | 3.18 | eV |
| BPN-GaN | 2.3",1
74/10.1016/j.nimb.2004.08.011.011,"| Material | Value | Unit |
|----------|-------|------|
| Pt | None | None |
| Ti | None | None |
| Al | None | None |",1
75/10.1016/j.physa.2005.07.017,"| Material | Value | Unit |
|----------|-------|------|
| SiO2 | 1.9 eV | - |
| High dielectric constant materials | None | None |",1
76/10.1016/j.physb.2011.04.004,"| Material | Value | Unit |
|----------|-------|------|
| MgxZn1xO (0rxr1) | 17 eV | eV |
| MgxZn1xO (0rxr1) | 16.3 eV | eV |

Note: The band gap values are",1
77/10.1016/j.physb.2017.07.064,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific material or band gap values in the given text. Therefore, the table above shows ""None"" for all columns.",1
78/10.1016/j.rinp.2018.05.014.014,"| Material | Value | Unit |
|----------|-------|------|
| Tosoh zirconia (TZ-3YS-E) | None | None |
| Alpha-alumina | None | None |",1
79/10.1016/j.ssc.2005.09.007,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | 5-6 eV | eV |
| Stone-Wales defect | 9.1 eV | eV |
| Bi-interstitial | 11.9 eV | eV |
| Dislocation | 11 eV | e",1
7/10.1021/ic4018135,"| Material | Value | Unit |
|----------|-------|------|
| SrFBiS2 | 0.8 eV | eV |
| LaOBiS2 | 0.82 eV | eV |",1
80/10.1016/j.ssc.2008.09.027,"| Material | Value | Unit |
|----------|-------|------|
| PbTe | 2.3 | eV |
| PbTe | 6.4 | eV |

Note: The band gap values are given in eV (electronvolts) and the unit is included in the table. The first value of 2.3 e",1
81/10.1016/j.susc.2005.11.066.066,"| Material | Value | Unit |
|----------|-------|------|
| MgPc | None | None |
| ZnPc | 1516 | cm^-1 |

Note: The band gap values are not explicitly mentioned in the text, but they can be inferred from the vibrational spectra of the materials. The value for Z",1
82/10.1016/j.wavemoti.2016.08.009,"| Material | Value | Unit |
|----------|-------|------|
| Silica spheres | 73 GPa | eV |
| Silica spheres | 0.17 | meV |
| Silica spheres (in the limit of vanishing amplitude) | - | - |

Note: The band gap values are not explicitly mentioned in",1
83/10.1021/acs.jpcc.6b06828,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | 1.2 eV | eV |
| MoSe2 | 1.0 eV | eV |
| MoTe2 | 0.8 eV | eV |

Note: The band gap values are based on the direct band gap nature of",1
84/10.1021/acs.nanolett.2c03524,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 0.6 | eV |
| CdTe | 1.8 | eV |
| GaN | 7.5 | eV |
| ZnO | 6.0 | eV |
| MoSe2 | 3.0 |",1
85/10.1021/acsami.1c10701,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | None | None |
| GaAs (001) | None | None |
| Ge (001) | None | None |
| Mn | None | None |

Note: The band gap values are not mentioned in the given context, so the table only",1
86/10.1021/acsnano.3c09001,"| Material | Value | Unit |
|----------|-------|------|
| Butylamonium methylamonium lead iodide (BA)2(MA)n-1PbnI3n+1 | 1.5-2.3 eV | eV |
| Lead halide perovskites | - | - |
",1
87/10.1021/nl061702a,"| Material | Value | Unit |
|----------|-------|------|
| Single-layer graphene | 2678.8 | cm-1 |
| Double-layer graphene | 2683.0, 2701.8 | cm-1 |
| Bulk graphite | 1393.2, 1",1
88/10.1021/nl8034042,"| Material | Value | Unit |
|----------|-------|------|
| InP | 4.0 eV | eV |
| InAs | 1.5 eV | eV |
| SiOx | None | None |",1
89/10.1038/nmat1414,"| Material | Value | Unit |
|----------|-------|------|
| (10,10) metallic SWNT | 2e2/h | eV |
| (10,10) metallic SWNT with mono-vacancy | 1.98 G0 | eV |
| (10",1
8/10.1038/nature09720,"| Material | Value | Unit |
|----------|-------|------|
| SrTiO3 | 210 meV | eV |
| SrTiO3 | 100 meV | eV |
| SrTiO3 | 40 meV | eV |
| SrTiO3 | 216",1
90/10.1038/nnano.2014.26,"| Material | Value | Unit |
|----------|-------|------|
| WSe2 | 1.62 eV | |
| WSe2 | 1.65 eV | |
| WSe2 | 1.68 eV | |
| BN | None | None |
| SiO2 | None | None |
",1
91/10.1038/s41524-020-00458-5,"| Material | Value | Unit |
|----------|-------|------|
| Body-centered cubic Fe | - | eV |
| Pd3Fe2 | - | meV |",1
92/10.1038/s41524-021-00526-4,"| Material | Value | Unit |
|----------|-------|------|
| BiSe3 | 0.45 eV | - |
| Bi2Se3 | 0.61 eV | - |
| Bi4Se5 | 0.78 eV | - |
| Bi3Se2 | 0.94 eV |",1
93/10.1038/s41929-019-0400-x,"| Material | Value | Unit |
|----------|-------|------|
| PdCoO2 | -0.35 eV | - |
| PtCoO2 | -0.45 eV | - |
| Pd 3d 3/2 | 775 eV | - |
| Pd 3d ",1
94/10.1038/srep04296,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (Si) | 1.1 eV | eV |
| Glass | None | None |
| Polysilicon | None | None |",1
95/10.1038/srep05022,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 1.9 eV | eV |
| Diamond | 0.9 eV | eV |

Note: The band gap values are based on the information provided in the context, which states that the band gap of diamond is 1.9 eV at",1
96/10.1039/C9NR04269E,"| Material | Value | Unit |
|----------|-------|------|
| Hexagonal Boron Nitride (hBN) | 5-12 eV | - |
| Transition Metal Dichalcogenides (TMDs) | 5-12 eV | - |",1
97/10.1039/C9TC01862J,"| Material | Value | Unit |
|----------|-------|------|
| WB4 | 0.02 eV | eV |
| WB4 | None | None |",1
98/10.1039/D2CP02724K,"| Material | Value | Unit |
|----------|-------|------|
| VCClBr | 76 | meV |
| VCFBr | 45 | meV |
| VCFCl | 20 | meV |",1
99/10.1039/c6nr01349j,"| Material | Value | Unit |
|----------|-------|------|
| SnSe | None | None |
| GeS | None | None |
| GeSe | None | None |
| SnS | None | None |",1
9/10.1038/ncomms5396,"| Material | Value | Unit |
|----------|-------|------|
| LSMO | None | None |
| PZT | 5 eV | meV |
| Alq3 | None | None |
| STO | None | None |",1
