doi,output,status
42/10.1088/0965-0393/20/1/015008,"| Material | Value | Unit |
|----------|-------|------|
| Paper | None | None |
| Nonwoven textiles | None | None |
| Nanoﬁbrous composites | None | None |
| Electrospun polymer ﬁbre networks | None | None |

Note: There is no mention of band gap values in",1
43/10.1093/qjmam/53.3.343,"| Material | Value | Unit |
|----------|-------|------|
| Neo-Hookean | None | None |
| Anisotropic elastic medium | None | None |",1
44/10.1103/PhysRevB.101.094105,"| Material | Value | Unit |
|----------|-------|------|
| Ni47Co3Mn25Ga25 | - | - |
| Ni47Co5Mn25Ga25 | - | - |
| Ni47Co3Mn25Ga25 | 1 µB | eV |",1
45/10.1103/PhysRevB.75.155105,"| Material | Value | Unit |
|----------|-------|------|
| Homogeneous electron gas | None | None |
| Jellium surfaces | None | None |
| Real solids | None | None |",1
46/10.1103/PhysRevB.88.115132,"| Material | Value | Unit |
|----------|-------|------|
| CuO3 | 3J0S/2 | eV |
| CuO2 | -3J0S/2 | eV |
| vanadates | -5% charge carriers | eV |
| manganites | -5% charge carriers | eV",1
47/10.1103/PhysRevLett.118.157601,"| Material | Value | Unit |
|----------|-------|------|
| PZN-8%PT | None | None |
| PMN-PT | None | None |
| Pb(Zr,Ti)O3 | None | None |
| BiFeO3 | None | None |

Note: The band gap values are not provided",1
48/10.1103/PhysRevLett.89.097202,"| Material | Value | Unit |
|----------|-------|------|
| Mn12 | None | None |
| Fe8 | None | None |",1
49/10.1103/PhysRevResearch.2.043077,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific material or band gap values in the given context. The article only discusses a theoretical model for a tetramer Mott insulator and its properties, but does not provide any information about real-world materials or their band",1
4/10.1016/j.jmgm.2019.03.013,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 5.4 eV | eV |
| None | None | None |",1
50/10.1134/S106377611711005X,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
51/10.1002/adma.201802356,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | 0.15 eV | - |
| Co | None | None |",1
52/10.1002/adma.201903795,"| Material | Value | Unit |
|----------|-------|------|
| WS2 | 1.3 eV | eV |
| WSe2 | 1.0 eV | eV |
| WTe2 | 0.9 eV | eV |
| MoS2 | 1.6 eV | eV |
",1
53/10.1002/andp.201400219,"| Material | Value | Unit |
|----------|-------|------|
| PbTiO3 | 3.2 eV | eV |
| PbZrO3 | 4.1 eV | eV |
| None | None | None |",1
54/10.1002/pssb.202100255,"| Material | Value | Unit |
|----------|-------|------|
| Gd2Ti2O7 | None | None |
| Y3Fe5O12 | None | None |
| ... | ... | eV |
| ... | ... | meV |",1
55/10.1002/pssr.202370011,"| Material | Value | Unit |
|----------|-------|------|
| STO | None | None |
| AlN | None | None |
| Al2O3 | None | None |
| NiFe | None | None |
| Pt | None | None |",1
56/10.1007/s11467-009-0076-9,"| Material | Value | Unit |
|----------|-------|------|
| CaFe2As2 | 3.1 | eV |
| BaFe2As2 | 7.71 | eV |
| SrFe2As2 | 3.33 | eV |",1
57/10.1007/s12274-022-4418-z,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | - | eV |
| WS2 | - | eV |",1
58/10.1016/J.APSUSC.2007.07.100,"| Material | Value | Unit |
|----------|-------|------|
| Pb(111) | -6.4 eV | eV |
| Pb(111) | 7.5 a0 | eV |

Note: The band gap value of -6.4 eV is not explicitly mentioned in the text, but it",1
59/10.1016/j.actamat.2020.09.055,"| Material | Value | Unit |
|----------|-------|------|
| Cr | 0.1331 | eV |
| Ti | 0.0478 | eV |
| Al | None | None |
| Ni | None | None |",1
5/10.1016/j.mtsust.2023.100548,"| Material | Value | Unit |
|----------|-------|------|
| TiO2 | 3.05 | eV |
| FAPbI3 (Perovskite) | 3.75 | eV |
| Spiro-OMeTAD | 2.12 | eV |
| SnO2 | None",1
60/10.1016/j.actamat.2022.118511,"| Material | Value | Unit |
|----------|-------|------|
| CrFeCoNi | -3.42 eV | eV |
| AlCrFeCoNi | -2.65 eV | eV |
| CrMnFeCoNi | -2.87 eV | eV |
| CrFeCo",1
61/10.1016/j.actamat.2023.119048,"| Material | Value | Unit |
|----------|-------|------|
| Ga5Pd | -0.36 | eV |
| Ga21Ni5 | -0.48 | eV |
| Al3Pt | -0.43 | eV |
| Al21Pt5 | -0.40 |",1
62/10.1016/j.ceramint.2019.10.025,"| Material | Value | Unit |
|----------|-------|------|
| 5HA | None | None |
| 5HA-0.3AS | None | None |
| 5HA-0.6AS | None | None |
| 5CAC | 4.7x10-18 m | meV |

Note",1
63/10.1016/j.conbuildmat.2016.05.046,"| Material | Value | Unit |
|----------|-------|------|
| Mars-1A | None | None |
| Regular Sand | None | None |
| Martian Concrete (MC) | None | None |
| Sulfur Concrete (SC) | None | None |

Note: The band gap values are not provided in the given context.",1
64/10.1016/j.cpc.2005.03.033,"| Material | Value | Unit |
|----------|-------|------|
| C12E6 | None | None |
| Water | None | None |
| A | None | None |
| B | None | None |
| AB dimer | None | None |",1
65/10.1016/j.cpc.2020.107760,"| Material | Value | Unit |
|----------|-------|------|
| PdSb2 | 10 meV | eV |
| PdSb2 | None | None |",1
66/10.1016/j.cplett.2011.02.042,"| Material | Value | Unit |
|----------|-------|------|
| C (XC2) | 1.2 eV | eV |
| NaC2 | 2.4 eV | eV |
| MgC2 | 3.6 eV | eV |
| Si | 1.2 eV | eV",1
67/10.1016/j.engstruct.2013.12.007,"| Material | Value | Unit |
|----------|-------|------|
| Concrete | 3.1 eV | - |
| Concrete | 2.4 meV | - |",1
68/10.1016/j.ijfatigue.2004.09.001,"| Material | Value | Unit |
|----------|-------|------|
| Al 2024T351 | - | eV |
| Cu | - | eV |
| Mg | - | eV |
| Fe | - | eV |
| Si | - | eV |
| Cr | - | eV |
",1
69/10.1016/j.jeurceramsoc.2023.02.011,"| Material | Value | Unit |
|----------|-------|------|
| LiFe5O8 | None | None |
| Li-Fe 1–1 ceram | None | None |
| Li-Fe 1–3 ceram | None | None |
| Li-Fe 1–5 ceram | None | None |",1
6/10.1021/acs.jpcc.0c09960,"| Material | Value | Unit |
|----------|-------|------|
| Na2O | 3.45 | eV |
| K2O | 2.95 | eV |
| Cs2O | 2.65 | eV |
| B2O3 | 1.85 | eV |
| P2",1
70/10.1016/j.jmps.2019.02.003,"| Material | Value | Unit |
|----------|-------|------|
| Fe-Si | None | None |
| Mo | None | None |
| Cu | None | None |
| Niobium | None | None |",1
71/10.1016/j.jmps.2020.104254,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
72/10.1016/j.molstruc.2006.12.037,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The context does not mention any specific materials or their band gap values. Therefore, the answer is that there are no materials with band gap values mentioned in the context.",1
73/10.1016/j.mtcomm.2023.107183,"| Material | Value | Unit |
|----------|-------|------|
| BPN-GaN | 1.86 eV | eV |
| BPN-AlN | 2.32 eV | eV |
| BPN-GaN | 2.31 eV | eV |
| BPN-Al",1
74/10.1016/j.nimb.2004.08.011,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific material or its band gap value in the given context. Therefore, the only possible answer is ""None"" for all three columns.",1
75/10.1016/j.physa.2005.07.017,"| Material | Value | Unit |
|----------|-------|------|
| SiO2 | None | None |
| SiO2 (theoretical) | 1.9 eV | eV |
| SiO2 (experimental) | 2.0 meV | meV |

Note: The band gap values are not explicitly mentioned in the",1
76/10.1016/j.physb.2011.04.004,"| Material | Value | Unit |
|----------|-------|------|
| MgxZn1-xO | 3.2 eV | eV |
| MgxZn1-xO | 6.4 meV | meV |

Note: The band gap values are given in two different units, eV (electronvol",1
77/10.1016/j.physb.2017.07.064,"| Material | Value | Unit |
|----------|-------|------|
| Nd3+ | None | None |
| Pr3+ | None | None |
| U4+ | None | None |

Note: The band gap values are not mentioned in the context, so the table only lists the materials' names and their corresponding band gap values as ""None"".",1
78/10.1016/j.rinp.2018.05.014,"| Material | Value | Unit |
|----------|-------|------|
| Tosoh zirconia (TZ-3YS-E) | 3.8 eV | - |
| Zirconia | None | None |",1
79/10.1016/j.ssc.2005.09.007,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | 5-6 eV | eV |
| Stone-Wales defect | 9.1 eV | eV |
| Dislocation | 11 eV | eV |",1
7/10.1021/ic4018135,"| Material | Value | Unit |
|----------|-------|------|
| SrFBiS2 | 0.8 eV | eV |
| LaOBiS2 | 0.82 eV | eV |

Note: The band gap values are based on the information provided in the context, and the unit of the band gap value is specified",1
80/10.1016/j.ssc.2008.09.027,"| Material | Value | Unit |
|----------|-------|------|
| PbTe | None | None |
| AgxSbTe2 | None | None |

Note: The context does not mention any band gap values for the materials PbTe and AgxSbTe2. Therefore, the table above is empty.",1
81/10.1016/j.susc.2005.11.066,"| Material | Value | Unit |
|----------|-------|------|
| MgPc | 3.7 | eV |
| MgPc | -18.5 | eV |
| MgPc | 3.0 | meV |
| MgPc | -49.5 | meV |
| M",1
82/10.1016/j.wavemoti.2016.08.009,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The article does not mention any specific materials or their band gap values. Therefore, the only entry in the table is ""None"" for all three columns.",1
83/10.1021/acs.jpcc.6b06828,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | 1.3 eV | eV |
| WS2 | 1.5 eV | eV |
| MoSe2 | 1.0 eV | eV |
| WSe2 | 1.2 eV | eV |
",1
84/10.1021/acs.nanolett.2c03524,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 3.0 | eV |
| CdTe | 1.8 | eV |
| GaN | 7.5 | eV |
| ZnO | 6.0 | eV |
| TMD (MoSe2) | ",1
85/10.1021/acsami.1c10701,"| Material | Value | Unit |
|----------|-------|------|
| Ge (germanium) | 0.4 eV | eV |
| GaAs (gallium arsenide) | 1.52 eV | eV |
| Mn (manganese) | None | None |",1
86/10.1021/acsnano.3c09001,"| Material | Value | Unit |
|----------|-------|------|
| (BA)(MA)PbI | 2.08 | eV |
| hBN-encapsulated (BA)(MA)PbI | 1.9 | eV |
| n=4 perovskite | 1.95 | meV |",1
87/10.1021/nl061702a,"| Material | Value | Unit |
|----------|-------|------|
| Bulk Graphite | 2.33 eV | eV |
| Double-Layer Graphene | None | None |
| Single-Layer Graphene | None | None |",1
88/10.1021/nl8034042,"| Material | Value | Unit |
|----------|-------|------|
| InAs | 1.3 eV | eV |
| InP | 1.8 eV | eV |
| SiOx | None | None |
| Si | None | None |",1
89/10.1038/nmat1414,"| Material | Value | Unit |
|----------|-------|------|
| (10,10) SWNT | 2.0 G0 | eV |
| Lateral di-vacancy | 1.36 G0 | eV |

Note: G0 is a reference value for the conductance of a perfect (10,",1
8/10.1038/nature09720,"| Material | Value | Unit |
|----------|-------|------|
| SrTiO3 | -4.35 | eV |
| SrTiO3 | -3.9 | eV |
| SrTiO3 (bulk) | 3.75 | eV |

Note: The band gap values are based on",1
90/10.1038/nnano.2014.26,"| Material | Value | Unit |
|----------|-------|------|
| Monolayer MoS2 | Direct | eV |
| Monolayer WSe2 | Indirect | eV |",1
91/10.1038/s41524-020-00458-5,"| Material | Value | Unit |
|----------|-------|------|
| bcc Fe | 4.0 eV | eV |
| Pd3Fe | 2.5 meV | meV |

Note: The band gap values are based on the information provided in the text, and are as follows:

* bcc Fe: 4",1
92/10.1038/s41524-021-00526-4,"| Material | Value | Unit |
|----------|-------|------|
| Bi3Se | -0.065 | eV/atom |
| Bi2Se2 | -0.202 | eV/atom |

Note: The band gap values are negative, indicating that the materials are semiconductors with a conduction band minimum and a",1
93/10.1038/s41929-019-0400-x,"| Material | Value | Unit |
|----------|-------|------|
| PdCoO2 | 531-532 eV | eV |
| PtCoO2 | None | None |
| CuFeO2 | None | None |
| AgFeO2 | None | None |

Note: The band gap values are",1
94/10.1038/srep04296,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (SiRN) | 530 nm | - |
| Polysilicon | - | - |

Note: The band gap value for Silicon (SiRN) is not explicitly mentioned in the context, but it can be estimated based on the wavelength",1
95/10.1038/srep05022,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | None | None |
| Silicon-doped diamond | None | None |
| Nitrogen-vacancy centers in diamond | None | None |

Note: The band gap values are not provided in the given context.",1
96/10.1039/C9NR04269E,"| Material | Value | Unit |
|----------|-------|------|
| Boron Nitride | 1.5 eV | eV |
| Phosphorene | None | None |
| MoS2 | None | None |",1
97/10.1039/C9TC01862J,"| Material | Value | Unit |
|----------|-------|------|
| Tungsten diboride | None | None |
| WB4 | None | None |",1
98/10.1039/D2CP02724K,"| Material | Value | Unit |
|----------|-------|------|
| VCCl2 | 73 meV | eV |
| VCClBr | 87 meV | eV |

Note: The band gap values are based on the GGA+SOC calculation.",1
99/10.1039/c6nr01349j,"| Material | Value | Unit |
|----------|-------|------|
| GeS | 2.014 | THz |
| GeSe | 0.105 | THz |
| SnS | None | None |
| SnSe | None | None |",1
9/10.1038/ncomms5396,"| Material | Value | Unit |
|----------|-------|------|
| La[sub 0.7]Sr[sub 0.3]MnO[sub 3] | None | None |
| Alq[sub 3] | None | None |
| LSMO | None | None |
| STO | None | None |",1
