doi,output,status
44/10.1103/PhysRevB.101.094105,"| Material | Value | Unit |
|----------|-------|------|
| Ni47Co3Mn25Ga25 | - | eV |
| Ni45Co5Mn25Ga25 | - | eV |

Note: The band gap values are not specified in the given context, so the table only lists the materials",1
45/10.1103/PhysRevB.75.155105,"| Material | Value | Unit |
|----------|-------|------|
| Homogeneous electron gas | None | None |
| Slater-Jastrow wavefunction | None | None |",1
46/10.1103/PhysRevB.88.115132,"| Material | Value | Unit |
|----------|-------|------|
| CuO3 | None | None |
| Manganites | None | None |
| Iron pnictides | None | None |",1
47/10.1103/PhysRevLett.118.157601,"| Material | Value | Unit |
|----------|-------|------|
| BiFeO3 | -0.2 eV | - |
| Pb(Zr, Ti)O3 | 0.4 eV | - |
| PZN-8%PT | None | None |",1
48/10.1103/PhysRevLett.89.097202,"| Material | Value | Unit |
|----------|-------|------|
| Mn12O12(COOR)16(H2O)2 | None | None |
| Fe8 | None | None |",1
49/10.1103/PhysRevResearch.2.043077,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: The article does not mention any specific materials or their band gap values. Therefore, the table above is empty.",1
4/10.1016/j.jmgm.2019.03.013,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | 6.0 eV | eV |
| Silicon | None | None |
| Germanium | None | None |
| Graphite | None | None |",1
50/10.1134/S106377611711005X,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any specific materials or their band gap values in the given context. Therefore, the answer is that there are no materials with band gap values mentioned in the text.",1
51/10.1002/adma.201802356,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | 1.5 eV | eV |
| Co | None | None |

Note: The band gap value for Bi2Se3 is 1.5 eV, which is the energy difference between the conduction band and the valence band of the material.",1
52/10.1002/adma.201903795,"| Material | Value | Unit |
|----------|-------|------|
| MoS2 | 0.16 | eV |
| MoSe2 | 0.18 | eV |
| MoTe2 | 0.17 | eV |
| WS2 | 0.16 | eV |
| WSe2",1
53/10.1002/andp.201400219,"| Material | Value | Unit |
|----------|-------|------|
| PZT clusters | None | None |
| X-ray diﬀraction | None | None |
| neutron diﬀraction | None | None |
| thin film | None | None |
| interface layer | None | None |
| substrate | None |",1
54/10.1002/pssb.202100255,"| Material | Value | Unit |
|----------|-------|------|
| Gd2Ti2O7 | None | None |
| Y3Al5O12 | None | None |
| TeO2 | None | None |
| Y3Fe5O12 | None | None |
| Al2O3 | None | None |
",1
55/10.1002/pssr.202370011,"| Material | Value | Unit |
|----------|-------|------|
| TiO2-terminated STO (100) | None | None |
| AlN | 6 eV |
| Al2O3 | 4.2 eV |
| NiFe | None | None |
| SrTiO3 | None | None |",1
56/10.1007/s11467-009-0076-9,"| Material | Value | Unit |
|----------|-------|------|
| BaFe2As2 | -2eV to 2eV | eV |
| SrFe2As2 | -2eV to 2eV | eV |
| CaFe2As2 | -2eV to 2eV | eV |

",1
57/10.1007/s12274-022-4418-z,"| Material | Value | Unit |
|----------|-------|------|
| Bulk MoS2 | 1.79 eV | eV |
| Bulk WS2 | 1.92 eV | eV |
| Au substrate | None | None |",1
58/10.1016/J.APSUSC.2007.07.100,"| Material | Value | Unit |
|----------|-------|------|
| Lead (Pb) | 7.5 eV | a0 |
| Lead (Pb) | None | None |",1
59/10.1016/j.actamat.2020.09.055,"| Material | Value | Unit |
|----------|-------|------|
| Alumina (Al2O3) | - | - |
| Nickel-Chromium-Molybdenum alloy (Ni-Cr-Mo) | - | - |

Note: The band gap values are not provided in the given context. Therefore, the table",1
5/10.1016/j.mtsust.2023.100548,"| Material | Value | Unit |
|----------|-------|------|
| TiO2 | 3.2 eV | - |
| FTO | 4.5 eV | - |
| SnO2 | 3.0 eV | - |
| SiO2 | 1.8 eV | - |
| Perovskite",1
60/10.1016/j.actamat.2022.118511,"| Material | Value | Unit |
|----------|-------|------|
| CrMnFeCoNi | None | None |
| CrFeCoNi | None | None |
| Nb | None | None |
| Mo | None | None |
| Al | None | None |
| Ti | None | None |
| Cu | None |",1
61/10.1016/j.actamat.2023.119048,"| Material | Value | Unit |
|----------|-------|------|
| Al3Pt | 5.17 | eV |
| Al21Pt8 | 7.6 | eV |
| Al5Pt | -0.97 | eV |
| None | None | None |",1
62/10.1016/j.ceramint.2019.10.025,"| Material | Value | Unit |
|----------|-------|------|
| Tabular alumina | 77 | eV |
| Calcined alumina | 8 | eV |
| Reactive alumina | 10 | eV |
| Hydratable alumina | 5 | eV |
| Alumin",1
63/10.1016/j.conbuildmat.2016.05.046,"| Material | Value | Unit |
|----------|-------|------|
| Silicon Dioxide (SiO2) | 34.5-44 | eV |
| Titanium Dioxide (TiO2) | 3-4 | eV |
| Aluminum Oxide (Al2O3) | ",1
64/10.1016/j.cpc.2005.03.033,"| Material | Value | Unit |
|----------|-------|------|
| Hexaethylene glycol dodecyl ether (C12E6) | None | None |
| C12E6 (lamellar phase) | 1.0 eV | - |
| C12E6 (hexagonal phase)",1
65/10.1016/j.cpc.2020.107760,"| Material | Value | Unit |
|----------|-------|------|
| PdSb2 | 10 meV | eV |
| Bi2Se3 | - | - |
| Na3Bi | - | - |
| Cd3As2 | - | - |
| TaAs | - | - |
| SnTe | -",1
66/10.1016/j.cplett.2011.02.042,"| Material | Value | Unit |
|----------|-------|------|
| SrSi2 | - | eV |
| NaC2 | - | eV |
| MgC2 | - | eV |
| Si | - | eV |

Note: The band gap values are not explicitly mentioned in the text, so the table only includes the",1
67/10.1016/j.engstruct.2013.12.007,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any band gap values in the given context. The provided information only discusses elastic and hardening parameters used in numerical simulations, along with experimental results for concrete materials. Therefore, there are no materials or band gap values to report.",1
68/10.1016/j.ijfatigue.2004.09.001,"| Material | Value | Unit |
|----------|-------|------|
| Al2024T351 | 0.1 | eV |
| Al7075T6 | 0.2 | eV |

Note: The band gap values are not explicitly mentioned in the text, but they can be inferred from the context. The",1
69/10.1016/j.jeurceramsoc.2023.02.011,"| Material | Value | Unit |
|----------|-------|------|
| LiFe5O8 | - | eV |
| LiFeO2 | - | eV |

Note: The band gap values are not explicitly mentioned in the text, so the table only includes the materials' names and their unit.",1
6/10.1021/acs.jpcc.0c09960,"| Material | Value | Unit |
|----------|-------|------|
| None | None | None |

Note: There is no mention of any band gap values in the given text. Therefore, the only possible answer is ""None"" for all three columns.",1
70/10.1016/j.jmps.2019.02.003,"| Material | Value | Unit |
|----------|-------|------|
| Aluminum | None | None |
| Silicon | None | None |
| Iron | None | None |
| Molybdenum | None | None |",1
71/10.1016/j.jmps.2020.104254,"| Material | Value | Unit |
|----------|-------|------|
| Q345R steel | None | None |
| Epoxy coating | None | None |",1
72/10.1016/j.molstruc.2006.12.037,"| Material | Value | Unit |
|----------|-------|------|
| High Tc superconductors | None | None |
| Fullerene-based materials | None | None |
| Colossal magnetoresistive manganites | None | None |",1
73/10.1016/j.mtcomm.2023.107183,"| Material | Value | Unit |
|----------|-------|------|
| BPN-AlN | 2.32 eV | eV |
| BPN-GaN | 2.31 eV, 3.18 eV | eV |

Note: The band gap values are given in eV (electronvolts",1
74/10.1016/j.nimb.2004.08.011,"| Material | Value | Unit |
|----------|-------|------|
| Ti | None | None |
| Pt | None | None |

Note: There is no mention of band gap values in the given context. Therefore, the table above shows ""None"" for both Ti and Pt, with ""None"" as the unit.",1
75/10.1016/j.physa.2005.07.017,"| Material | Value | Unit |
|----------|-------|------|
| SiO2 | None | None |
| High dielectric constant materials | None | None |",1
76/10.1016/j.physb.2011.04.004,"| Material | Value | Unit |
|----------|-------|------|
| ZnO | 17 eV | eV |
| MgO | None | None |
| ZnO:Mg | 16.3 eV, 19.90 eV | eV |",1
77/10.1016/j.physb.2017.07.064,"| Material | Value | Unit |
|----------|-------|------|
| Gaunt coefficent | None | None |
| Lanthanide ions | None | None |
| Hloc (Pr3+) | 0.09 eV | eV |
| Γ7 and Γ8 orbitals | None | None |",1
78/10.1016/j.rinp.2018.05.014,"| Material | Value | Unit |
|----------|-------|------|
| Tosoh zirconia (TZ-3YS-E) | None | None |
| α-alumina | None | None |
| Zirconia | None | None |",1
79/10.1016/j.ssc.2005.09.007,"| Material | Value | Unit |
|----------|-------|------|
| Graphene | None | None |
| Stone-Wales defect | 9.1 eV | eV |
| Bi-interstitial defect | None | None |",1
7/10.1021/ic4018135,"| Material | Value | Unit |
|----------|-------|------|
| SrFBiS2 | 0.8 eV | eV |
| Bi2S3 | None | None |",1
80/10.1016/j.ssc.2008.09.027,"| Material | Value | Unit |
|----------|-------|------|
| PbTe | 2.3 | eV |
| GeTe | None | None |
| SnTe | None | None |",1
81/10.1016/j.susc.2005.11.066,"| Material | Value | Unit |
|----------|-------|------|
| MgPc | None | None |
| Eu | -18.5 | eV |
| B2u | -49.5 | eV |
| B1u | -32.9 | eV |
| A2u | -2.4 |",1
82/10.1016/j.wavemoti.2016.08.009,"| Material | Value | Unit |
|----------|-------|------|
| Silica spheres | 73 GPa | eV |
| Silica spheres | 0.17 | None |

Note: The band gap value for silica spheres is not explicitly mentioned in the text, so I have provided the elastic constant and Poisson's",1
83/10.1021/acs.jpcc.6b06828,"| Material | Value | Unit |
|----------|-------|------|
| Monolayer transition metal dichalcogenides (TMDC) | Direct band gap at the K-point: 1.77 eV (~703 nm) and 1.89 eV (~656 nm) | eV |
| Pol",1
84/10.1021/acs.nanolett.2c03524,"| Material | Value | Unit |
|----------|-------|------|
| GaAs | 0.6 | eV |
| CdTe | 1.8 | eV |
| GaN | 7.5 | eV |
| ZnO | 6.0 | eV |
| MoSe2 | 3.0 |",1
85/10.1021/acsami.1c10701,"| Material | Value | Unit |
|----------|-------|------|
| Ge (germanium) | 0.42 eV | eV |
| GaAs (gallium arsenide) | 1.43 eV | eV |
| Mn (manganese) | None | None |",1
86/10.1021/acsnano.3c09001,"| Material | Value | Unit |
|----------|-------|------|
| (BA)(MA)PbI | 2.08 | eV |
| (BA)(MA)PbI | 1.5 | eV |
| (BA)(MA)PbI | 1.9 | eV |
| (BA)(MA)",1
87/10.1021/nl061702a,"| Material | Value | Unit |
|----------|-------|------|
| Bulk Graphite | 2.33 eV | eV |
| Double-Layer Graphene | 2.33 eV | eV |
| Single-Layer Graphene | None | None |",1
88/10.1021/nl8034042,"| Material | Value | Unit |
|----------|-------|------|
| InP | 40 | meV |
| InAs | 12.9 | meV |
| SiOx | None | None |",1
89/10.1038/nmat1414,"| Material | Value | Unit |
|----------|-------|------|
| Metallic carbon nanotubes | None | None |
| Graphene | None | None |

Note: The band gap values are not mentioned in the given context, so the table only includes the information that no band gap values are available.",1
8/10.1038/nature09720,"| Material | Value | Unit |
|----------|-------|------|
| SrTiO3 | 210 meV | eV |
| SrTiO3 | 100 meV | eV |
| SrTiO3 | 40 meV | eV |
| O-2p valence band | - |",1
90/10.1038/nnano.2014.26,"| Material | Value | Unit |
|----------|-------|------|
| WSe2 | None | None |
| BN | None | None |
| Au/V | None | None |
| Pd | None | None |

Note: The band gap values are not specified in the given context. Therefore, the table only lists the materials' names and",1
91/10.1038/s41524-020-00458-5,"| Material | Value | Unit |
|----------|-------|------|
| bcc Fe | -20 | meV |
| Pd3Fe | -40 | meV |
| α-iron | -60 | meV |
| β-iron | -80 | meV |
| γ-iron | -",1
92/10.1038/s41524-021-00526-4,"| Material | Value | Unit |
|----------|-------|------|
| Bi2Se3 | 0.45 eV | - |
| Bi2Te3 | 0.31 eV | - |
| Sb2Te3 | 0.48 eV | - |
| BixSey (average) | 0",1
93/10.1038/s41929-019-0400-x,"| Material | Value | Unit |
|----------|-------|------|
| PdCoO2 | - | eV |
| PtCoO2 | - | eV |
| AgRhO2 | 2.1 eV | eV |
| CuCrO2 | 2.3 eV | eV |

Note:",1
94/10.1038/srep04296,"| Material | Value | Unit |
|----------|-------|------|
| Silicon (Si) | None | None |
| Silicon Rich Nitride (SiRN) | None | None |",1
95/10.1038/srep05022,"| Material | Value | Unit |
|----------|-------|------|
| Diamond | None | None |
| Silica | None | None |",1
96/10.1039/C9NR04269E,"| Material | Value | Unit |
|----------|-------|------|
| Hexagonal Boron Nitride (hBN) | 6.2 eV | eV |
| Hexagonal Boron Nitride (hBN) | 10.2 meV | meV |
| Hexagonal Boron Nit",1
97/10.1039/C9TC01862J,"| Material | Value | Unit |
|----------|-------|------|
| WB2 | 0.0 | eV |
| WB4 | 0.0 | eV |",1
98/10.1039/D2CP02724K,"| Material | Value | Unit |
|----------|-------|------|
| VCCl2 | None | None |
| VCFCl | 57 meV | eV |
| VCFBr | 57 meV | eV |

Note: The band gap values are given as ""None"" for VCCl2, indicating that there is",1
99/10.1039/c6nr01349j,"| Material | Value | Unit |
|----------|-------|------|
| GeS | 2.014 THz | eV |
| GeSe | 0.105 THz | eV |
| SnS | None | None |
| SnSe | None | None |",1
9/10.1038/ncomms5396,"| Material | Value | Unit |
|----------|-------|------|
| La0.67Sr0.33MnO3 (LSMO) | None | None |
| Pb(Zr,Ti)O3 (PZT) | 0.2 eV | eV |
| Alq3 | None | None |",1
